# dR/dEr [1/keV/kg/Myr]
# Er [keV]  ,  Na23  ,  Cl35 ,  Cl37
2.372E-02  3.454E+08  1.408E+09  4.502E+07
2.427E-02  3.403E+08  1.376E+09  4.618E+07
2.483E-02  3.283E+08  1.344E+09  4.142E+07
2.541E-02  3.221E+08  1.322E+09  4.170E+07
2.600E-02  3.152E+08  1.292E+09  4.133E+07
2.661E-02  3.130E+08  1.247E+09  3.974E+07
2.723E-02  3.035E+08  1.229E+09  3.870E+07
2.786E-02  2.963E+08  1.215E+09  3.853E+07
2.851E-02  2.886E+08  1.184E+09  3.813E+07
2.918E-02  2.817E+08  1.148E+09  3.699E+07
2.986E-02  2.749E+08  1.136E+09  3.514E+07
3.055E-02  2.683E+08  1.090E+09  3.280E+07
3.126E-02  2.645E+08  1.070E+09  3.566E+07
3.199E-02  2.635E+08  1.047E+09  3.266E+07
3.274E-02  2.559E+08  1.025E+09  3.318E+07
3.350E-02  2.455E+08  9.998E+08  3.125E+07
3.428E-02  2.435E+08  9.822E+08  3.219E+07
3.508E-02  2.336E+08  9.625E+08  3.090E+07
3.589E-02  2.261E+08  9.391E+08  2.936E+07
3.673E-02  2.246E+08  9.107E+08  2.935E+07
3.759E-02  2.180E+08  8.947E+08  3.043E+07
3.846E-02  2.104E+08  8.749E+08  2.914E+07
3.936E-02  2.125E+08  8.530E+08  2.883E+07
4.027E-02  2.031E+08  8.444E+08  2.568E+07
4.121E-02  1.985E+08  8.164E+08  2.694E+07
4.217E-02  1.933E+08  8.025E+08  2.395E+07
4.315E-02  1.873E+08  7.852E+08  2.437E+07
4.416E-02  1.849E+08  7.616E+08  2.520E+07
4.519E-02  1.795E+08  7.444E+08  2.518E+07
4.624E-02  1.755E+08  7.267E+08  2.478E+07
4.732E-02  1.721E+08  7.059E+08  2.407E+07
4.842E-02  1.657E+08  6.997E+08  2.222E+07
4.955E-02  1.631E+08  6.775E+08  2.139E+07
5.070E-02  1.629E+08  6.638E+08  2.051E+07
5.188E-02  1.568E+08  6.531E+08  2.065E+07
5.309E-02  1.518E+08  6.343E+08  2.091E+07
5.433E-02  1.482E+08  6.191E+08  2.037E+07
5.559E-02  1.433E+08  6.070E+08  1.916E+07
5.689E-02  1.430E+08  5.900E+08  1.905E+07
5.821E-02  1.397E+08  5.810E+08  1.822E+07
5.957E-02  1.357E+08  5.709E+08  1.875E+07
6.096E-02  1.300E+08  5.564E+08  1.816E+07
6.238E-02  1.309E+08  5.439E+08  1.771E+07
6.383E-02  1.234E+08  5.285E+08  1.727E+07
6.532E-02  1.239E+08  5.193E+08  1.636E+07
6.684E-02  1.217E+08  5.073E+08  1.682E+07
6.840E-02  1.171E+08  4.960E+08  1.543E+07
6.999E-02  1.158E+08  4.843E+08  1.544E+07
7.162E-02  1.118E+08  4.756E+08  1.443E+07
7.329E-02  1.111E+08  4.621E+08  1.435E+07
7.499E-02  1.055E+08  4.532E+08  1.448E+07
7.674E-02  1.034E+08  4.379E+08  1.361E+07
7.853E-02  1.031E+08  4.379E+08  1.454E+07
8.036E-02  9.870E+07  4.255E+08  1.396E+07
8.223E-02  9.621E+07  4.132E+08  1.418E+07
8.415E-02  9.334E+07  4.021E+08  1.240E+07
8.611E-02  9.282E+07  3.948E+08  1.265E+07
8.811E-02  8.825E+07  3.850E+08  1.277E+07
9.016E-02  8.779E+07  3.779E+08  1.239E+07
9.226E-02  8.620E+07  3.661E+08  1.223E+07
9.441E-02  8.393E+07  3.606E+08  1.225E+07
9.661E-02  8.120E+07  3.520E+08  1.098E+07
9.886E-02  8.020E+07  3.446E+08  1.104E+07
1.012E-01  7.706E+07  3.357E+08  1.071E+07
1.035E-01  7.752E+07  3.280E+08  1.136E+07
1.059E-01  7.648E+07  3.187E+08  1.044E+07
1.084E-01  7.258E+07  3.155E+08  1.067E+07
1.109E-01  7.066E+07  3.089E+08  1.034E+07
1.135E-01  7.026E+07  3.022E+08  9.731E+06
1.162E-01  6.709E+07  2.946E+08  9.758E+06
1.189E-01  6.638E+07  2.848E+08  8.935E+06
1.216E-01  6.550E+07  2.791E+08  8.968E+06
1.245E-01  6.277E+07  2.752E+08  8.662E+06
1.274E-01  6.220E+07  2.682E+08  8.799E+06
1.303E-01  5.880E+07  2.618E+08  8.953E+06
1.334E-01  5.812E+07  2.543E+08  8.093E+06
1.365E-01  5.620E+07  2.504E+08  7.638E+06
1.396E-01  5.527E+07  2.465E+08  7.778E+06
1.429E-01  5.445E+07  2.388E+08  7.649E+06
1.462E-01  5.337E+07  2.321E+08  7.861E+06
1.496E-01  5.170E+07  2.280E+08  7.628E+06
1.531E-01  5.129E+07  2.257E+08  6.988E+06
1.567E-01  4.950E+07  2.192E+08  6.785E+06
1.603E-01  4.896E+07  2.119E+08  7.047E+06
1.641E-01  4.680E+07  2.090E+08  6.739E+06
1.679E-01  4.692E+07  2.026E+08  6.593E+06
1.718E-01  4.407E+07  2.006E+08  6.295E+06
1.758E-01  4.409E+07  1.944E+08  5.870E+06
1.799E-01  4.261E+07  1.910E+08  5.948E+06
1.841E-01  4.276E+07  1.876E+08  6.257E+06
1.884E-01  4.134E+07  1.810E+08  6.065E+06
1.928E-01  3.967E+07  1.782E+08  5.730E+06
1.973E-01  3.963E+07  1.731E+08  5.559E+06
2.019E-01  3.822E+07  1.692E+08  5.957E+06
2.066E-01  3.754E+07  1.666E+08  5.470E+06
2.114E-01  3.634E+07  1.618E+08  5.471E+06
2.163E-01  3.551E+07  1.583E+08  5.176E+06
2.213E-01  3.477E+07  1.534E+08  4.876E+06
2.265E-01  3.368E+07  1.500E+08  4.780E+06
2.318E-01  3.340E+07  1.461E+08  5.084E+06
2.372E-01  3.271E+07  1.425E+08  4.531E+06
2.427E-01  3.187E+07  1.411E+08  4.385E+06
2.483E-01  3.065E+07  1.383E+08  4.629E+06
2.541E-01  3.095E+07  1.351E+08  4.310E+06
2.600E-01  2.961E+07  1.308E+08  4.217E+06
2.661E-01  2.904E+07  1.278E+08  4.298E+06
2.723E-01  2.887E+07  1.261E+08  3.887E+06
2.786E-01  2.731E+07  1.231E+08  4.063E+06
2.851E-01  2.682E+07  1.201E+08  3.830E+06
2.918E-01  2.576E+07  1.171E+08  3.742E+06
2.986E-01  2.578E+07  1.143E+08  3.719E+06
3.055E-01  2.506E+07  1.116E+08  3.770E+06
3.126E-01  2.428E+07  1.098E+08  3.614E+06
3.199E-01  2.380E+07  1.074E+08  3.302E+06
3.274E-01  2.300E+07  1.042E+08  3.402E+06
3.350E-01  2.267E+07  1.022E+08  3.514E+06
3.428E-01  2.236E+07  1.005E+08  3.310E+06
3.508E-01  2.134E+07  9.840E+07  3.238E+06
3.589E-01  2.151E+07  9.477E+07  3.080E+06
3.673E-01  2.066E+07  9.298E+07  2.888E+06
3.759E-01  1.993E+07  9.267E+07  3.199E+06
3.846E-01  1.956E+07  8.903E+07  2.983E+06
3.936E-01  1.919E+07  8.689E+07  2.833E+06
4.027E-01  1.863E+07  8.497E+07  2.797E+06
4.121E-01  1.835E+07  8.260E+07  2.705E+06
4.217E-01  1.781E+07  8.037E+07  2.510E+06
4.315E-01  1.794E+07  7.871E+07  2.693E+06
4.416E-01  1.715E+07  7.860E+07  2.423E+06
4.519E-01  1.689E+07  7.572E+07  2.546E+06
4.624E-01  1.656E+07  7.346E+07  2.508E+06
4.732E-01  1.548E+07  7.303E+07  2.342E+06
4.842E-01  1.563E+07  7.100E+07  2.405E+06
4.955E-01  1.513E+07  6.924E+07  2.285E+06
5.070E-01  1.502E+07  6.739E+07  2.213E+06
5.188E-01  1.448E+07  6.627E+07  2.091E+06
5.309E-01  1.383E+07  6.459E+07  2.002E+06
5.433E-01  1.377E+07  6.259E+07  2.162E+06
5.559E-01  1.350E+07  6.188E+07  2.074E+06
5.689E-01  1.304E+07  6.042E+07  1.818E+06
5.821E-01  1.272E+07  5.858E+07  1.886E+06
5.957E-01  1.250E+07  5.764E+07  1.862E+06
6.096E-01  1.236E+07  5.603E+07  1.852E+06
6.238E-01  1.183E+07  5.493E+07  1.728E+06
6.383E-01  1.169E+07  5.382E+07  1.714E+06
6.532E-01  1.138E+07  5.253E+07  1.739E+06
6.684E-01  1.085E+07  5.102E+07  1.647E+06
6.840E-01  1.113E+07  5.038E+07  1.696E+06
6.999E-01  1.069E+07  4.915E+07  1.580E+06
7.162E-01  1.040E+07  4.829E+07  1.560E+06
7.329E-01  1.021E+07  4.688E+07  1.463E+06
7.499E-01  9.805E+06  4.575E+07  1.477E+06
7.674E-01  9.480E+06  4.460E+07  1.435E+06
7.853E-01  9.696E+06  4.340E+07  1.452E+06
8.036E-01  9.375E+06  4.277E+07  1.357E+06
8.223E-01  9.105E+06  4.184E+07  1.315E+06
8.415E-01  8.885E+06  4.054E+07  1.296E+06
8.611E-01  8.632E+06  3.942E+07  1.265E+06
8.811E-01  8.611E+06  3.896E+07  1.227E+06
9.016E-01  8.240E+06  3.780E+07  1.217E+06
9.226E-01  8.040E+06  3.697E+07  1.200E+06
9.441E-01  7.943E+06  3.607E+07  1.166E+06
9.661E-01  7.544E+06  3.570E+07  1.170E+06
9.886E-01  7.657E+06  3.463E+07  1.121E+06
1.012E+00  7.340E+06  3.360E+07  1.068E+06
1.035E+00  7.273E+06  3.294E+07  1.145E+06
1.059E+00  7.066E+06  3.217E+07  1.027E+06
1.084E+00  6.811E+06  3.132E+07  1.017E+06
1.109E+00  6.613E+06  3.052E+07  9.470E+05
1.135E+00  6.493E+06  2.983E+07  9.417E+05
1.162E+00  6.299E+06  2.927E+07  9.688E+05
1.189E+00  6.092E+06  2.861E+07  9.322E+05
1.216E+00  5.983E+06  2.799E+07  8.854E+05
1.245E+00  5.845E+06  2.730E+07  9.004E+05
1.274E+00  5.847E+06  2.661E+07  8.763E+05
1.303E+00  5.691E+06  2.621E+07  8.590E+05
1.334E+00  5.463E+06  2.526E+07  8.498E+05
1.365E+00  5.435E+06  2.505E+07  7.765E+05
1.396E+00  5.263E+06  2.432E+07  8.000E+05
1.429E+00  5.150E+06  2.356E+07  7.673E+05
1.462E+00  5.033E+06  2.314E+07  7.507E+05
1.496E+00  4.866E+06  2.248E+07  7.620E+05
1.531E+00  4.720E+06  2.217E+07  7.342E+05
1.567E+00  4.741E+06  2.146E+07  6.756E+05
1.603E+00  4.575E+06  2.107E+07  6.702E+05
1.641E+00  4.494E+06  2.050E+07  6.788E+05
1.679E+00  4.439E+06  2.036E+07  6.593E+05
1.718E+00  4.338E+06  1.943E+07  6.221E+05
1.758E+00  4.089E+06  1.916E+07  6.525E+05
1.799E+00  4.083E+06  1.870E+07  6.114E+05
1.841E+00  3.982E+06  1.854E+07  6.369E+05
1.884E+00  3.869E+06  1.815E+07  6.035E+05
1.928E+00  3.807E+06  1.739E+07  5.587E+05
1.973E+00  3.623E+06  1.720E+07  5.360E+05
2.019E+00  3.659E+06  1.664E+07  5.455E+05
2.066E+00  3.555E+06  1.615E+07  5.783E+05
2.114E+00  3.409E+06  1.605E+07  5.259E+05
2.163E+00  3.353E+06  1.575E+07  5.426E+05
2.213E+00  3.210E+06  1.520E+07  4.970E+05
2.265E+00  3.227E+06  1.483E+07  4.730E+05
2.318E+00  3.148E+06  1.448E+07  4.677E+05
2.372E+00  3.062E+06  1.418E+07  4.444E+05
2.427E+00  2.975E+06  1.387E+07  4.400E+05
2.483E+00  2.928E+06  1.359E+07  4.369E+05
2.541E+00  2.827E+06  1.309E+07  4.039E+05
2.600E+00  2.779E+06  1.288E+07  4.208E+05
2.661E+00  2.780E+06  1.247E+07  4.298E+05
2.723E+00  2.637E+06  1.226E+07  3.955E+05
2.786E+00  2.571E+06  1.195E+07  4.055E+05
2.851E+00  2.534E+06  1.165E+07  3.918E+05
2.918E+00  2.482E+06  1.148E+07  3.766E+05
2.986E+00  2.445E+06  1.125E+07  3.727E+05
3.055E+00  2.385E+06  1.087E+07  3.706E+05
3.126E+00  2.289E+06  1.061E+07  3.614E+05
3.199E+00  2.292E+06  1.044E+07  3.291E+05
3.274E+00  2.178E+06  1.010E+07  3.385E+05
3.350E+00  2.149E+06  9.833E+06  3.380E+05
3.428E+00  2.107E+06  9.672E+06  2.896E+05
3.508E+00  1.999E+06  9.424E+06  3.054E+05
3.589E+00  1.997E+06  9.223E+06  2.869E+05
3.673E+00  1.917E+06  8.974E+06  2.979E+05
3.759E+00  1.894E+06  8.726E+06  2.972E+05
3.846E+00  1.858E+06  8.544E+06  2.800E+05
3.936E+00  1.766E+06  8.338E+06  2.555E+05
4.027E+00  1.781E+06  8.134E+06  2.605E+05
4.121E+00  1.741E+06  8.045E+06  2.602E+05
4.217E+00  1.715E+06  7.759E+06  2.390E+05
4.315E+00  1.663E+06  7.582E+06  2.450E+05
4.416E+00  1.597E+06  7.506E+06  2.392E+05
4.519E+00  1.573E+06  7.211E+06  2.386E+05
4.624E+00  1.573E+06  7.044E+06  2.267E+05
4.732E+00  1.505E+06  6.867E+06  2.193E+05
4.842E+00  1.470E+06  6.791E+06  2.234E+05
4.955E+00  1.438E+06  6.583E+06  2.020E+05
5.070E+00  1.407E+06  6.353E+06  2.117E+05
5.188E+00  1.379E+06  6.195E+06  1.909E+05
5.309E+00  1.335E+06  6.121E+06  1.911E+05
5.433E+00  1.319E+06  5.960E+06  1.840E+05
5.559E+00  1.287E+06  5.803E+06  1.931E+05
5.689E+00  1.229E+06  5.655E+06  1.830E+05
5.821E+00  1.191E+06  5.557E+06  1.791E+05
5.957E+00  1.179E+06  5.401E+06  1.721E+05
6.096E+00  1.174E+06  5.280E+06  1.623E+05
6.238E+00  1.152E+06  5.107E+06  1.603E+05
6.383E+00  1.095E+06  4.995E+06  1.624E+05
6.532E+00  1.092E+06  4.865E+06  1.680E+05
6.684E+00  1.032E+06  4.725E+06  1.503E+05
6.840E+00  1.034E+06  4.642E+06  1.531E+05
6.999E+00  9.828E+05  4.502E+06  1.376E+05
7.162E+00  9.664E+05  4.416E+06  1.428E+05
7.329E+00  9.403E+05  4.308E+06  1.383E+05
7.499E+00  9.306E+05  4.168E+06  1.296E+05
7.674E+00  9.038E+05  4.076E+06  1.340E+05
7.853E+00  8.884E+05  3.976E+06  1.352E+05
8.036E+00  8.763E+05  3.880E+06  1.260E+05
8.223E+00  8.485E+05  3.759E+06  1.235E+05
8.415E+00  8.138E+05  3.697E+06  1.213E+05
8.611E+00  7.963E+05  3.610E+06  1.263E+05
8.811E+00  7.888E+05  3.495E+06  1.118E+05
9.016E+00  7.670E+05  3.428E+06  1.125E+05
9.226E+00  7.445E+05  3.315E+06  1.040E+05
9.441E+00  7.229E+05  3.216E+06  1.075E+05
9.661E+00  7.078E+05  3.175E+06  9.740E+04
9.886E+00  6.871E+05  3.103E+06  1.010E+05
1.012E+01  6.757E+05  2.997E+06  1.014E+05
1.035E+01  6.509E+05  2.935E+06  9.201E+04
1.059E+01  6.330E+05  2.861E+06  9.362E+04
1.084E+01  6.172E+05  2.798E+06  9.340E+04
1.109E+01  6.063E+05  2.728E+06  8.400E+04
1.135E+01  5.894E+05  2.637E+06  8.493E+04
1.162E+01  5.709E+05  2.578E+06  8.736E+04
1.189E+01  5.577E+05  2.497E+06  8.247E+04
1.216E+01  5.475E+05  2.442E+06  8.059E+04
1.245E+01  5.444E+05  2.395E+06  8.051E+04
1.274E+01  5.174E+05  2.320E+06  7.461E+04
1.303E+01  5.172E+05  2.241E+06  7.150E+04
1.334E+01  5.073E+05  2.174E+06  6.996E+04
1.365E+01  4.809E+05  2.133E+06  7.056E+04
1.396E+01  4.686E+05  2.076E+06  6.607E+04
1.429E+01  4.539E+05  2.019E+06  6.795E+04
1.462E+01  4.334E+05  1.966E+06  6.987E+04
1.496E+01  4.231E+05  1.928E+06  6.397E+04
1.531E+01  4.323E+05  1.863E+06  6.040E+04
1.567E+01  4.147E+05  1.814E+06  5.866E+04
1.603E+01  4.014E+05  1.774E+06  5.876E+04
1.641E+01  3.920E+05  1.711E+06  5.841E+04
1.679E+01  3.844E+05  1.669E+06  5.276E+04
1.718E+01  3.766E+05  1.641E+06  5.518E+04
1.758E+01  3.542E+05  1.581E+06  4.704E+04
1.799E+01  3.583E+05  1.525E+06  4.975E+04
1.841E+01  3.414E+05  1.471E+06  4.642E+04
1.884E+01  3.417E+05  1.453E+06  4.439E+04
1.928E+01  3.238E+05  1.414E+06  4.708E+04
1.973E+01  3.089E+05  1.391E+06  4.595E+04
2.019E+01  3.111E+05  1.329E+06  4.023E+04
2.066E+01  3.047E+05  1.275E+06  3.998E+04
2.114E+01  2.905E+05  1.259E+06  4.016E+04
2.163E+01  2.771E+05  1.224E+06  4.047E+04
2.213E+01  2.769E+05  1.191E+06  3.778E+04
2.265E+01  2.696E+05  1.141E+06  3.636E+04
2.318E+01  2.587E+05  1.120E+06  3.747E+04
2.372E+01  2.588E+05  1.088E+06  3.735E+04
2.427E+01  2.447E+05  1.042E+06  3.375E+04
2.483E+01  2.390E+05  1.005E+06  3.288E+04
2.541E+01  2.347E+05  9.874E+05  3.209E+04
2.600E+01  2.247E+05  9.683E+05  3.194E+04
2.661E+01  2.191E+05  9.301E+05  3.173E+04
2.723E+01  2.198E+05  8.965E+05  2.978E+04
2.786E+01  2.076E+05  8.798E+05  2.985E+04
2.851E+01  2.056E+05  8.469E+05  2.711E+04
2.918E+01  2.026E+05  8.293E+05  2.732E+04
2.986E+01  1.921E+05  7.981E+05  2.361E+04
3.055E+01  1.905E+05  7.635E+05  2.545E+04
3.126E+01  1.836E+05  7.322E+05  2.435E+04
3.199E+01  1.762E+05  7.245E+05  2.380E+04
3.274E+01  1.747E+05  6.943E+05  2.305E+04
3.350E+01  1.647E+05  6.823E+05  2.149E+04
3.428E+01  1.626E+05  6.491E+05  2.046E+04
3.508E+01  1.570E+05  6.342E+05  2.078E+04
3.589E+01  1.495E+05  6.145E+05  1.864E+04
3.673E+01  1.512E+05  5.958E+05  1.988E+04
3.759E+01  1.477E+05  5.766E+05  1.790E+04
3.846E+01  1.372E+05  5.532E+05  1.767E+04
3.936E+01  1.335E+05  5.355E+05  1.706E+04
4.027E+01  1.294E+05  5.253E+05  1.644E+04
4.121E+01  1.258E+05  4.986E+05  1.582E+04
4.217E+01  1.257E+05  4.920E+05  1.442E+04
4.315E+01  1.183E+05  4.591E+05  1.551E+04
4.416E+01  1.157E+05  4.552E+05  1.458E+04
4.519E+01  1.096E+05  4.340E+05  1.455E+04
4.624E+01  1.093E+05  4.216E+05  1.372E+04
4.732E+01  1.075E+05  4.056E+05  1.275E+04
4.842E+01  1.035E+05  3.897E+05  1.180E+04
4.955E+01  9.961E+04  3.792E+05  1.265E+04
5.070E+01  9.773E+04  3.656E+05  1.140E+04
5.188E+01  9.379E+04  3.501E+05  1.141E+04
5.309E+01  8.797E+04  3.322E+05  9.979E+03
5.433E+01  8.930E+04  3.256E+05  9.477E+03
5.559E+01  8.252E+04  3.106E+05  1.040E+04
5.689E+01  8.236E+04  2.949E+05  1.037E+04
5.821E+01  7.791E+04  2.895E+05  9.299E+03
5.957E+01  7.548E+04  2.776E+05  8.565E+03
6.096E+01  7.087E+04  2.648E+05  8.956E+03
6.238E+01  7.135E+04  2.573E+05  7.829E+03
6.383E+01  6.859E+04  2.441E+05  7.543E+03
6.532E+01  6.681E+04  2.333E+05  7.618E+03
6.684E+01  6.357E+04  2.248E+05  6.238E+03
6.840E+01  6.207E+04  2.148E+05  6.753E+03
6.999E+01  5.862E+04  2.071E+05  6.533E+03
7.162E+01  5.708E+04  1.981E+05  6.658E+03
7.329E+01  5.226E+04  1.876E+05  5.909E+03
7.499E+01  5.242E+04  1.832E+05  6.435E+03
7.674E+01  5.017E+04  1.747E+05  5.193E+03
7.853E+01  4.839E+04  1.667E+05  5.060E+03
8.036E+01  4.607E+04  1.602E+05  4.472E+03
8.223E+01  4.548E+04  1.500E+05  4.636E+03
