#dR/dEr [1/keV/Myr/kg]
# Er [keV]  , O16 ,  Mg24 , Mg25 , Mg26 , Si28 , Si29 , Si30 , Fe54 , Fe56 , Fe57
3.507751E-03  5.354058E+08  1.426966E+08  7.377062E+06  1.343286E+07  4.679479E+07  3.633478E+06  1.835090E+06  1.027650E+06  9.193801E+07  1.101054E+05
3.589457E-03  5.207796E+08  1.342119E+08  7.962333E+06  1.266083E+07  4.651867E+07  3.156240E+06  1.398788E+06  6.814609E+05  8.754980E+07  7.173273E+04
3.673066E-03  5.123601E+08  1.306662E+08  7.710988E+06  1.167163E+07  4.559998E+07  2.944195E+06  1.507148E+06  7.710988E+05  8.787022E+07  0.000000E+00
3.758623E-03  4.955596E+08  1.296442E+08  7.672473E+06  1.253627E+07  4.483601E+07  3.562220E+06  1.952370E+06  9.248070E+05  8.614406E+07  6.850422E+04
3.846173E-03  4.930825E+08  1.241493E+08  6.828378E+06  1.154799E+07  4.378195E+07  3.548079E+06  1.640150E+06  1.104590E+06  8.384846E+07  1.338898E+05
3.935762E-03  4.812044E+08  1.229588E+08  6.313129E+06  1.174307E+07  4.314517E+07  3.761709E+06  1.864499E+06  1.177578E+06  8.122020E+07  0.000000E+00
4.027437E-03  4.646568E+08  1.196165E+08  6.744811E+06  1.313800E+07  4.296221E+07  2.781036E+06  1.246671E+06  4.794890E+05  7.981893E+07  6.393186E+04
4.121248E-03  4.646072E+08  1.155817E+08  6.903664E+06  1.083969E+07  4.054731E+07  2.967638E+06  1.436962E+06  1.093340E+06  7.725231E+07  3.123830E+04
4.217245E-03  4.428585E+08  1.167056E+08  6.441245E+06  1.065400E+07  3.959381E+07  3.266413E+06  1.678997E+06  9.158168E+05  7.628754E+07  3.052723E+04
4.315477E-03  4.393111E+08  1.116923E+08  6.175295E+06  1.112746E+07  3.812573E+07  2.863905E+06  1.193294E+06  7.756409E+05  7.467035E+07  2.983234E+04
4.415997E-03  4.253754E+08  1.102577E+08  5.364203E+06  1.107824E+07  3.886132E+07  3.119400E+06  1.603430E+06  8.162917E+05  7.425339E+07  8.745983E+04
4.518859E-03  4.139833E+08  1.100556E+08  6.552623E+06  1.025628E+07  3.680865E+07  2.250684E+06  1.424483E+06  6.837520E+05  6.951478E+07  5.697933E+04
4.624117E-03  4.052281E+08  1.086641E+08  6.403467E+06  1.066317E+07  3.666681E+07  2.422181E+06  1.252852E+06  8.352349E+05  7.152394E+07  2.784116E+04
4.731826E-03  3.979629E+08  1.020278E+08  4.978958E+06  8.924034E+06  3.536965E+07  2.122179E+06  1.496408E+06  1.088297E+06  6.567871E+07  0.000000E+00
4.842045E-03  3.929190E+08  9.935974E+07  5.902559E+06  9.279248E+06  3.594712E+07  2.206813E+06  1.302817E+06  7.710550E+05  6.806554E+07  0.000000E+00
4.954830E-03  3.773494E+08  1.001900E+08  6.261875E+06  8.756232E+06  3.429741E+07  3.065980E+06  1.195213E+06  8.574352E+05  6.656815E+07  1.299144E+05
5.070243E-03  3.666016E+08  9.521791E+07  5.129071E+06  9.115527E+06  3.222174E+07  1.929750E+06  1.244181E+06  9.140919E+05  6.510366E+07  5.078288E+04
5.188344E-03  3.597208E+08  9.451448E+07  4.367169E+06  8.858406E+06  3.091757E+07  2.307652E+06  1.215860E+06  7.692173E+05  6.327433E+07  4.962692E+04
5.309196E-03  3.493016E+08  8.950172E+07  5.819673E+06  8.414278E+06  3.188696E+07  2.376367E+06  1.454918E+06  9.214483E+05  6.180978E+07  2.424864E+04
5.432863E-03  3.494785E+08  8.781987E+07  4.786728E+06  8.009475E+06  3.189572E+07  2.251184E+06  1.232227E+06  7.582935E+05  6.172983E+07  2.369667E+04
5.559411E-03  3.364983E+08  8.660819E+07  4.353567E+06  8.683976E+06  2.959499E+07  1.806267E+06  1.250493E+06  8.105044E+05  5.967628E+07  6.947181E+04
5.688906E-03  3.298117E+08  8.640190E+07  4.933372E+06  8.327894E+06  2.966812E+07  2.511946E+06  1.086247E+06  7.467948E+05  5.643958E+07  1.131507E+05
5.821418E-03  3.236091E+08  8.242268E+07  4.843190E+06  8.204673E+06  2.892645E+07  2.056697E+06  1.260556E+06  5.307605E+05  5.657022E+07  0.000000E+00
5.957016E-03  3.121367E+08  8.426371E+07  4.624887E+06  8.169193E+06  2.911085E+07  1.988269E+06  8.428532E+05  6.915719E+05  5.610377E+07  2.161162E+04
6.095773E-03  3.124657E+08  8.147973E+07  3.949380E+06  7.877641E+06  2.889172E+07  1.921891E+06  1.224942E+06  4.857527E+05  5.366511E+07  6.335904E+04
6.237762E-03  2.981914E+08  7.811838E+07  4.189705E+06  8.276214E+06  2.747043E+07  2.208366E+06  1.362170E+06  5.778903E+05  5.306271E+07  0.000000E+00
6.383058E-03  2.913634E+08  7.545275E+07  3.953151E+06  7.402074E+06  2.704682E+07  1.976576E+06  8.672730E+05  6.454124E+05  5.308517E+07  4.033828E+04
6.531738E-03  2.881804E+08  7.367610E+07  4.020847E+06  7.509523E+06  2.487406E+07  1.793613E+06  7.095612E+05  4.927508E+05  5.095044E+07  0.000000E+00
6.683882E-03  2.821021E+08  7.026551E+07  4.121935E+06  6.818528E+06  2.617621E+07  1.502387E+06  8.089779E+05  5.200572E+05  4.965583E+07  1.926138E+04
6.839570E-03  2.723867E+08  7.066130E+07  3.689295E+06  6.380975E+06  2.527920E+07  1.392897E+06  6.588027E+05  4.141046E+05  4.920315E+07  1.882294E+04
6.998884E-03  2.677683E+08  6.800437E+07  3.862839E+06  6.805955E+06  2.334259E+07  1.489952E+06  9.933016E+05  4.782563E+05  4.723701E+07  1.839447E+04
7.161909E-03  2.644235E+08  6.740911E+07  3.235638E+06  6.525202E+06  2.286517E+07  1.545916E+06  8.268851E+05  4.134426E+05  4.587415E+07  0.000000E+00
7.328731E-03  2.535385E+08  6.766649E+07  3.355218E+06  6.236138E+06  2.376759E+07  1.686392E+06  9.134625E+05  5.972639E+05  4.662172E+07  1.756659E+04
7.499439E-03  2.491921E+08  6.279587E+07  3.639345E+06  6.471854E+06  2.200774E+07  1.407671E+06  7.896692E+05  6.008352E+05  4.480514E+07  6.866689E+04
7.674123E-03  2.436037E+08  6.483908E+07  3.304864E+06  6.307761E+06  2.182552E+07  1.694372E+06  8.723499E+05  6.039345E+05  4.358394E+07  3.355192E+04
7.852877E-03  2.374520E+08  6.131390E+07  3.213242E+06  6.229755E+06  2.185332E+07  1.459074E+06  8.197046E+05  3.442759E+05  4.314925E+07  1.639409E+04
8.035794E-03  2.343379E+08  6.235341E+07  3.172141E+06  6.136011E+06  2.084321E+07  1.521987E+06  9.612550E+05  4.485857E+05  4.197480E+07  3.204183E+04
8.222971E-03  2.270311E+08  6.057398E+07  3.616590E+06  5.542308E+06  2.093239E+07  1.518655E+06  6.732181E+05  6.575619E+05  4.114459E+07  3.131247E+04
8.414509E-03  2.216337E+08  5.619637E+07  2.998772E+06  5.523248E+06  2.034881E+07  1.407587E+06  7.343931E+05  5.354950E+05  4.146261E+07  3.059971E+04
8.610508E-03  2.176503E+08  5.665157E+07  3.364108E+06  5.816168E+06  1.996037E+07  1.285837E+06  7.625310E+05  4.335961E+05  4.013007E+07  5.980636E+04
8.811073E-03  2.118631E+08  5.601953E+07  3.126807E+06  4.923991E+06  1.843940E+07  1.285790E+06  8.474525E+05  5.844500E+05  3.974260E+07  0.000000E+00
9.016309E-03  2.080971E+08  5.360208E+07  2.870010E+06  4.940415E+06  1.894778E+07  1.142293E+06  7.424902E+05  3.141305E+05  3.699600E+07  5.711463E+04
9.226326E-03  2.025649E+08  5.179589E+07  2.762820E+06  5.288428E+06  1.860020E+07  1.172105E+06  6.418672E+05  3.069800E+05  3.752132E+07  2.790727E+04
9.441234E-03  1.984994E+08  5.320772E+07  2.659022E+06  4.636244E+06  1.870861E+07  1.104517E+06  7.636166E+05  3.954443E+05  3.582180E+07  6.818006E+04
9.661149E-03  1.923153E+08  5.069065E+07  2.998264E+06  4.757246E+06  1.764312E+07  1.185980E+06  6.529553E+05  5.196991E+05  3.615240E+07  1.332562E+04
9.886186E-03  1.901775E+08  4.905497E+07  2.695614E+06  4.883359E+06  1.747591E+07  1.028761E+06  9.636494E+05  3.255572E+05  3.543365E+07  2.604458E+04
1.011646E-02  1.868666E+08  4.914730E+07  2.659706E+06  4.632215E+06  1.787984E+07  1.132602E+06  5.853898E+05  3.817760E+05  3.411805E+07  2.545173E+04
1.035211E-02  1.824389E+08  4.744407E+07  2.661345E+06  4.626263E+06  1.611730E+07  1.069512E+06  5.969371E+05  2.735962E+05  3.240871E+07  6.218095E+04
1.059324E-02  1.778486E+08  4.698392E+07  2.637224E+06  4.277894E+06  1.621225E+07  1.166698E+06  6.198085E+05  4.982774E+05  3.198698E+07  1.215311E+04
1.083999E-02  1.711518E+08  4.440612E+07  2.494059E+06  4.097382E+06  1.687646E+07  1.247029E+06  4.038000E+05  3.562941E+05  3.213773E+07  0.000000E+00
1.109248E-02  1.687995E+08  4.269894E+07  2.611379E+06  4.329086E+06  1.578433E+07  1.265068E+06  6.383370E+05  4.294267E+05  3.167312E+07  0.000000E+00
1.135086E-02  1.642880E+08  4.405210E+07  2.529253E+06  4.015047E+06  1.476721E+07  1.122852E+06  6.805164E+05  3.969679E+05  3.090679E+07  1.134194E+04
1.161526E-02  1.604486E+08  4.235107E+07  2.504931E+06  3.956905E+06  1.502959E+07  1.075125E+06  6.317747E+05  4.322669E+05  3.011459E+07  2.216753E+04
1.188581E-02  1.565797E+08  4.154951E+07  2.198788E+06  3.812677E+06  1.416756E+07  9.856637E+05  7.365399E+05  2.924497E+05  3.019814E+07  2.166294E+04
1.216267E-02  1.539999E+08  4.015917E+07  2.148738E+06  3.747060E+06  1.481888E+07  9.420574E+05  5.715854E+05  3.810569E+05  2.868512E+07  1.058491E+04
1.244597E-02  1.505979E+08  4.033115E+07  2.141202E+06  3.951397E+06  1.292997E+07  9.102696E+05  5.792625E+05  3.620390E+05  2.779425E+07  0.000000E+00
1.273587E-02  1.456637E+08  3.978711E+07  2.233982E+06  3.740151E+06  1.327248E+07  1.010851E+06  5.559683E+05  3.436895E+05  2.787928E+07  1.010851E+04
1.303253E-02  1.414984E+08  3.852583E+07  2.044832E+06  3.694528E+06  1.301975E+07  9.285712E+05  5.531914E+05  3.062309E+05  2.710638E+07  9.878417E+03
1.333610E-02  1.418880E+08  3.622980E+07  1.921058E+06  3.784194E+06  1.306126E+07  9.750092E+05  5.405992E+05  4.054494E+05  2.684654E+07  0.000000E+00
1.364674E-02  1.366016E+08  3.652773E+07  2.141476E+06  3.396173E+06  1.261301E+07  9.339477E+05  5.754627E+05  3.301835E+05  2.618827E+07  0.000000E+00
1.396461E-02  1.340269E+08  3.517999E+07  1.659434E+06  3.051514E+06  1.215074E+07  9.403457E+05  5.162682E+05  2.857913E+05  2.518651E+07  1.843815E+04
1.428989E-02  1.303094E+08  3.464046E+07  1.964011E+06  3.243320E+06  1.214443E+07  9.189408E+05  4.324427E+05  2.522583E+05  2.546007E+07  9.009223E+03
1.462274E-02  1.287871E+08  3.399282E+07  2.016150E+06  3.160689E+06  1.201766E+07  8.363941E+05  4.842282E+05  2.905369E+05  2.422021E+07  3.521659E+04
1.496335E-02  1.264406E+08  3.319323E+07  1.763767E+06  3.157573E+06  1.164086E+07  8.087517E+05  3.785646E+05  1.548673E+05  2.364308E+07  2.581122E+04
1.531189E-02  1.225535E+08  3.199205E+07  1.732027E+06  3.144553E+06  1.137588E+07  7.567107E+05  5.549212E+05  1.681579E+05  2.432404E+07  0.000000E+00
1.566855E-02  1.172660E+08  3.047503E+07  1.791199E+06  3.122274E+06  1.072254E+07  8.463005E+05  4.601245E+05  3.204439E+05  2.381144E+07  8.216509E+03
1.603352E-02  1.167567E+08  3.084123E+07  1.629984E+06  2.906671E+06  1.052665E+07  6.022109E+05  4.335919E+05  2.087664E+05  2.262707E+07  3.211792E+04
1.640699E-02  1.125924E+08  2.993518E+07  2.040143E+06  2.926821E+06  9.784842E+06  7.689771E+05  5.335760E+05  2.197078E+05  2.103702E+07  1.569341E+04
1.678915E-02  1.113944E+08  2.836428E+07  1.617968E+06  2.821858E+06  1.009888E+07  5.751070E+05  3.910727E+05  3.143918E+05  2.231415E+07  7.668093E+03
1.718022E-02  1.095481E+08  2.862534E+07  1.558657E+06  2.742638E+06  9.824038E+06  8.242900E+05  3.971579E+05  2.472870E+05  2.133412E+07  7.493546E+03
1.758040E-02  1.070106E+08  2.791517E+07  1.764836E+06  2.738791E+06  9.849397E+06  6.737134E+05  3.807945E+05  2.782729E+05  2.081921E+07  2.196892E+04
1.798990E-02  1.037017E+08  2.798821E+07  1.560069E+06  2.719387E+06  9.274540E+06  7.943471E+05  3.077201E+05  2.504698E+05  2.078899E+07  7.156281E+03
1.840894E-02  1.001522E+08  2.632310E+07  1.622465E+06  2.636506E+06  9.133359E+06  7.343053E+05  4.126096E+05  2.307817E+05  1.980526E+07  0.000000E+00
1.883774E-02  9.960156E+07  2.582642E+07  1.435181E+06  2.385134E+06  9.274002E+06  7.107563E+05  3.143730E+05  1.640207E+05  1.941595E+07  0.000000E+00
1.927653E-02  9.734103E+07  2.589973E+07  1.309011E+06  2.417664E+06  8.956042E+06  5.276117E+05  3.539674E+05  2.337520E+05  1.901406E+07  6.678630E+03
1.972553E-02  9.450525E+07  2.488595E+07  1.396694E+06  2.303892E+06  9.045875E+06  6.135009E+05  2.675908E+05  2.284312E+05  1.865956E+07  2.610642E+04
2.018500E-02  9.234767E+07  2.440877E+07  1.403169E+06  2.423656E+06  8.750673E+06  5.485116E+05  2.870119E+05  1.913413E+05  1.889176E+07  3.189021E+04
2.065517E-02  9.050112E+07  2.361631E+07  1.495886E+06  1.969584E+06  8.239841E+06  5.858888E+05  3.365744E+05  1.869858E+05  1.796933E+07  1.869858E+04
2.113629E-02  8.793552E+07  2.296910E+07  1.206015E+06  2.436393E+06  8.381192E+06  7.187359E+05  3.106401E+05  2.619123E+05  1.793185E+07  1.827295E+04
2.162862E-02  8.699933E+07  2.239268E+07  1.238086E+06  2.249983E+06  7.815416E+06  5.238055E+05  3.511878E+05  2.440457E+05  1.749986E+07  1.190467E+04
2.213241E-02  8.426279E+07  2.265079E+07  1.332057E+06  2.018445E+06  7.654966E+06  5.816843E+05  3.606443E+05  2.617579E+05  1.707825E+07  2.326737E+04
2.264794E-02  8.152049E+07  2.160654E+07  1.176678E+06  2.097557E+06  7.713779E+06  5.172836E+05  2.728529E+05  1.932708E+05  1.646213E+07  1.136887E+04
2.317548E-02  8.176466E+07  2.140913E+07  1.272105E+06  2.110916E+06  7.493752E+06  5.555042E+05  2.721971E+05  1.944265E+05  1.659847E+07  1.111008E+04
2.371531E-02  7.761261E+07  2.063951E+07  1.275720E+06  1.878293E+06  7.274316E+06  5.428594E+05  2.822869E+05  2.388581E+05  1.592207E+07  5.428594E+03
2.426771E-02  7.538439E+07  2.048270E+07  1.092835E+06  1.877979E+06  7.082207E+06  4.721471E+05  2.440311E+05  1.485407E+05  1.580367E+07  5.305024E+03
2.483298E-02  7.492303E+07  1.998016E+07  1.124986E+06  1.923363E+06  6.988392E+06  4.665840E+05  3.214246E+05  1.658965E+05  1.532988E+07  5.184267E+03
2.541141E-02  7.306558E+07  1.906433E+07  1.124709E+06  1.828919E+06  6.601335E+06  4.458308E+05  3.445056E+05  1.519878E+05  1.525450E+07  1.013252E+04
2.600332E-02  7.172422E+07  1.873929E+07  9.555307E+05  1.802141E+06  6.708519E+06  4.851918E+05  2.822034E+05  1.633809E+05  1.438247E+07  1.485281E+04
2.660901E-02  6.950131E+07  1.861755E+07  1.020869E+06  1.794987E+06  6.536461E+06  4.402798E+05  3.048091E+05  1.161177E+05  1.485823E+07  0.000000E+00
2.722882E-02  6.877505E+07  1.762639E+07  1.049640E+06  1.612285E+06  6.203277E+06  4.538983E+05  2.316773E+05  2.222211E+05  1.392428E+07  4.728108E+03
2.786306E-02  6.600822E+07  1.759480E+07  1.034988E+06  1.635651E+06  6.191447E+06  4.574278E+05  3.095723E+05  1.293735E+05  1.400006E+07  1.386145E+04
2.851207E-02  6.638405E+07  1.770452E+07  1.034005E+06  1.770001E+06  5.824747E+06  4.379849E+05  2.347960E+05  1.219133E+05  1.351883E+07  9.030616E+03
2.917620E-02  6.383161E+07  1.664846E+07  9.133930E+05  1.500259E+06  6.177538E+06  4.853779E+05  2.603391E+05  1.676760E+05  1.339643E+07  1.323758E+04
2.985580E-02  6.207678E+07  1.675245E+07  9.960917E+05  1.470421E+06  5.782507E+06  4.786415E+05  2.328526E+05  8.192962E+04  1.337178E+07  0.000000E+00
3.055124E-02  6.048254E+07  1.622363E+07  9.059950E+05  1.727711E+06  5.823652E+06  4.508906E+05  2.149104E+05  1.517015E+05  1.280613E+07  4.213930E+03
3.126287E-02  5.983056E+07  1.599847E+07  9.018441E+05  1.548372E+06  5.719915E+06  3.088507E+05  1.894284E+05  1.770744E+05  1.253522E+07  0.000000E+00
3.199107E-02  5.881071E+07  1.565442E+07  8.652185E+05  1.400447E+06  5.352282E+06  4.627913E+05  2.253592E+05  9.658253E+04  1.262012E+07  1.207282E+04
3.273624E-02  5.562760E+07  1.471998E+07  8.927158E+05  1.494414E+06  5.533265E+06  4.129302E+05  2.123641E+05  1.376434E+05  1.224633E+07  0.000000E+00
3.349876E-02  5.513383E+07  1.438875E+07  8.339636E+05  1.341259E+06  5.172880E+06  3.497267E+05  2.382753E+05  1.037651E+05  1.174467E+07  3.843150E+03
3.427905E-02  5.450979E+07  1.424901E+07  8.412699E+05  1.468467E+06  5.261693E+06  3.530329E+05  1.840278E+05  1.502268E+05  1.194678E+07  1.502268E+04
3.507751E-02  5.289096E+07  1.412285E+07  7.450465E+05  1.379988E+06  5.167613E+06  4.037198E+05  1.835090E+05  1.137756E+05  1.135187E+07  7.340360E+03
3.589457E-02  5.240076E+07  1.367943E+07  8.105798E+05  1.384442E+06  4.626761E+06  3.873567E+05  2.618245E+05  1.075991E+05  1.074915E+07  1.075991E+04
