# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
5.500000000000000000e+00 5.622999999999999687e+01 9.325000000000000000e+02 1.089999999999999997e-02
6.000000000000000000e+00 5.872999999999999687e+01 9.710000000000000000e+02 1.130000000000000102e-02
6.500000000000000000e+00 6.113000000000000256e+01 1.007000000000000000e+03 1.179999999999999973e-02
7.000000000000000000e+00 6.342999999999999972e+01 1.042000000000000000e+03 1.220000000000000077e-02
8.000000000000000000e+00 6.781000000000000227e+01 1.106000000000000000e+03 1.290000000000000001e-02
9.000000000000000000e+00 7.193000000000000682e+01 1.165000000000000000e+03 1.370000000000000037e-02
1.000000000000000000e+01 7.581999999999999318e+01 1.219000000000000000e+03 1.440000000000000134e-02
1.100000000000000000e+01 7.951999999999999602e+01 1.269000000000000000e+03 1.500000000000000118e-02
1.200000000000000000e+01 8.304999999999999716e+01 1.316000000000000000e+03 1.570000000000000215e-02
1.300000000000000000e+01 8.643999999999999773e+01 1.360000000000000000e+03 1.630000000000000199e-02
1.400000000000000000e+01 8.970999999999999375e+01 1.402000000000000000e+03 1.690000000000000183e-02
1.500000000000000000e+01 9.285999999999999943e+01 1.441000000000000000e+03 1.750000000000000167e-02
1.600000000000000000e+01 9.590000000000000568e+01 1.478000000000000000e+03 1.810000000000000150e-02
1.700000000000000000e+01 9.884999999999999432e+01 1.513000000000000000e+03 1.860000000000000195e-02
1.800000000000000000e+01 1.017000000000000028e+02 1.547000000000000000e+03 1.920000000000000179e-02
2.000000000000000000e+01 1.072000000000000028e+02 1.610000000000000000e+03 2.020000000000000268e-02
2.250000000000000000e+01 1.137000000000000028e+02 1.682000000000000000e+03 2.150000000000000175e-02
2.500000000000000000e+01 1.199000000000000057e+02 1.746000000000000000e+03 2.270000000000000143e-02
2.750000000000000000e+01 1.257000000000000028e+02 1.806000000000000000e+03 2.390000000000000110e-02
3.000000000000000000e+01 1.313000000000000114e+02 1.861000000000000000e+03 2.510000000000000078e-02
3.250000000000000000e+01 1.366999999999999886e+02 1.911000000000000000e+03 2.620000000000000107e-02
3.500000000000000000e+01 1.418000000000000114e+02 1.959000000000000000e+03 2.730000000000000135e-02
3.750000000000000000e+01 1.468000000000000114e+02 2.003000000000000000e+03 2.830000000000000224e-02
4.000000000000000000e+01 1.515999999999999943e+02 2.044000000000000000e+03 2.940000000000000252e-02
4.500000000000000000e+01 1.608000000000000114e+02 2.120000000000000000e+03 3.140000000000000430e-02
5.000000000000000000e+01 1.695000000000000000e+02 2.187000000000000000e+03 3.330000000000000321e-02
5.500000000000000000e+01 1.778000000000000114e+02 2.248000000000000000e+03 3.520000000000000212e-02
6.000000000000000000e+01 1.856999999999999886e+02 2.303000000000000000e+03 3.710000000000000103e-02
6.500000000000000000e+01 1.933000000000000114e+02 2.354000000000000000e+03 3.890000000000000402e-02
7.000000000000000000e+01 2.005999999999999943e+02 2.400000000000000000e+03 4.060000000000000414e-02
8.000000000000000000e+01 2.144000000000000057e+02 2.482000000000000000e+03 4.410000000000000031e-02
9.000000000000000000e+01 2.275000000000000000e+02 2.554000000000000000e+03 4.740000000000000463e-02
1.000000000000000000e+02 2.398000000000000114e+02 2.616000000000000000e+03 5.070000000000000201e-02
1.100000000000000000e+02 2.515000000000000000e+02 2.670000000000000000e+03 5.380000000000000060e-02
1.200000000000000000e+02 2.626000000000000227e+02 2.719000000000000000e+03 5.690000000000000613e-02
1.300000000000000000e+02 2.733999999999999773e+02 2.762000000000000000e+03 6.000000000000000472e-02
1.400000000000000000e+02 2.836999999999999886e+02 2.801000000000000000e+03 6.300000000000000044e-02
1.500000000000000000e+02 2.936000000000000227e+02 2.836000000000000000e+03 6.600000000000000311e-02
1.600000000000000000e+02 3.033000000000000114e+02 2.868000000000000000e+03 6.890000000000000291e-02
1.700000000000000000e+02 3.126000000000000227e+02 2.897000000000000000e+03 7.180000000000000271e-02
1.800000000000000000e+02 3.216999999999999886e+02 2.923000000000000000e+03 7.459999999999999964e-02
2.000000000000000000e+02 3.391000000000000227e+02 2.969000000000000000e+03 8.030000000000001026e-02
2.250000000000000000e+02 3.596000000000000227e+02 3.017000000000000000e+03 8.719999999999999973e-02
2.500000000000000000e+02 3.791000000000000227e+02 3.055000000000000000e+03 9.400000000000000022e-02
2.750000000000000000e+02 3.976000000000000227e+02 3.086000000000000000e+03 1.007000000000000117e-01
3.000000000000000000e+02 4.153000000000000114e+02 3.111000000000000000e+03 1.073000000000000065e-01
3.250000000000000000e+02 4.321999999999999886e+02 3.132000000000000000e+03 1.139000000000000012e-01
3.500000000000000000e+02 4.485000000000000000e+02 3.148000000000000000e+03 1.204000000000000070e-01
3.750000000000000000e+02 4.643000000000000114e+02 3.161000000000000000e+03 1.267999999999999960e-01
4.000000000000000000e+02 4.795000000000000000e+02 3.171000000000000000e+03 1.333000000000000018e-01
4.500000000000000000e+02 5.086000000000000227e+02 3.185000000000000000e+03 1.460000000000000187e-01
5.000000000000000000e+02 5.895000000000000000e+02 3.191000000000000000e+03 1.585000000000000020e-01
5.500000000000000000e+02 6.560000000000000000e+02 3.191000000000000000e+03 1.708000000000000074e-01
6.000000000000000000e+02 6.956000000000000227e+02 3.187000000000000000e+03 1.829000000000000070e-01
6.500000000000000000e+02 7.191000000000000227e+02 3.180000000000000000e+03 1.950000000000000067e-01
7.000000000000000000e+02 7.336000000000000227e+02 3.170000000000000000e+03 2.070000000000000173e-01
8.000000000000000000e+02 7.516000000000000227e+02 3.145000000000000000e+03 2.312000000000000166e-01
9.000000000000000000e+02 7.668999999999999773e+02 3.114000000000000000e+03 2.555000000000000049e-01
1.000000000000000000e+03 7.852000000000000455e+02 3.080000000000000000e+03 2.799000000000000377e-01
1.100000000000000000e+03 8.076000000000000227e+02 3.044000000000000000e+03 3.044000000000000039e-01
1.200000000000000000e+03 8.337000000000000455e+02 3.007000000000000000e+03 3.291000000000000036e-01
1.300000000000000000e+03 8.630000000000000000e+02 2.969000000000000000e+03 3.538999999999999924e-01
1.400000000000000000e+03 8.947999999999999545e+02 2.931000000000000000e+03 3.787000000000000366e-01
1.500000000000000000e+03 9.282999999999999545e+02 2.894000000000000000e+03 4.036000000000000143e-01
1.600000000000000000e+03 9.631000000000000227e+02 2.856000000000000000e+03 4.285000000000000475e-01
1.700000000000000000e+03 9.987999999999999545e+02 2.820000000000000000e+03 4.534000000000000252e-01
1.800000000000000000e+03 1.035000000000000000e+03 2.783000000000000000e+03 4.784000000000000474e-01
2.000000000000000000e+03 1.108000000000000000e+03 2.713000000000000000e+03 5.283999999999999808e-01
2.250000000000000000e+03 1.199000000000000000e+03 2.630000000000000000e+03 5.908999999999999808e-01
2.500000000000000000e+03 1.288000000000000000e+03 2.552000000000000000e+03 6.533999999999999808e-01
2.750000000000000000e+03 1.373000000000000000e+03 2.478000000000000000e+03 7.157999999999999918e-01
3.000000000000000000e+03 1.455000000000000000e+03 2.409000000000000000e+03 7.780000000000000249e-01
3.250000000000000000e+03 1.532000000000000000e+03 2.344000000000000000e+03 8.402000000000000579e-01
3.500000000000000000e+03 1.606000000000000000e+03 2.283000000000000000e+03 9.022000000000000020e-01
3.750000000000000000e+03 1.674000000000000000e+03 2.225000000000000000e+03 9.641000000000000680e-01
4.000000000000000000e+03 1.739000000000000000e+03 2.171000000000000000e+03 1.030000000000000027e+00
4.500000000000000000e+03 1.855000000000000000e+03 2.071000000000000000e+03 1.149999999999999911e+00
5.000000000000000000e+03 1.955000000000000000e+03 1.981000000000000000e+03 1.270000000000000018e+00
5.500000000000000000e+03 2.041000000000000000e+03 1.900000000000000000e+03 1.399999999999999911e+00
6.000000000000000000e+03 2.115000000000000000e+03 1.827000000000000000e+03 1.520000000000000018e+00
6.500000000000000000e+03 2.178000000000000000e+03 1.760000000000000000e+03 1.639999999999999902e+00
7.000000000000000000e+03 2.234000000000000000e+03 1.698000000000000000e+03 1.770000000000000018e+00
8.000000000000000000e+03 2.331000000000000000e+03 1.589000000000000000e+03 2.009999999999999787e+00
9.000000000000000000e+03 2.420000000000000000e+03 1.495000000000000000e+03 2.259999999999999787e+00
1.000000000000000000e+04 2.508000000000000000e+03 1.413000000000000000e+03 2.509999999999999787e+00
