# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.750000000000000000e+03 1.320000000000000000e+03 1.143999999999999950e+01 3.640000000000000124e+00
3.000000000000000000e+03 1.381000000000000000e+03 1.066999999999999993e+01 3.819999999999999840e+00
3.250000000000000000e+03 1.438000000000000000e+03 1.000000000000000000e+01 3.990000000000000213e+00
3.500000000000000000e+03 1.492000000000000000e+03 9.423999999999999488e+00 4.160000000000000142e+00
3.750000000000000000e+03 1.542000000000000000e+03 8.912000000000000810e+00 4.320000000000000284e+00
4.000000000000000000e+03 1.590000000000000000e+03 8.457000000000000739e+00 4.480000000000000426e+00
4.500000000000000000e+03 1.679000000000000000e+03 7.682999999999999829e+00 4.780000000000000249e+00
5.000000000000000000e+03 1.760000000000000000e+03 7.048000000000000043e+00 5.070000000000000284e+00
5.500000000000000000e+03 1.836000000000000000e+03 6.517000000000000348e+00 5.349999999999999645e+00
6.000000000000000000e+03 1.905000000000000000e+03 6.065999999999999837e+00 5.610000000000000320e+00
6.500000000000000000e+03 1.968000000000000000e+03 5.676999999999999602e+00 5.870000000000000107e+00
7.000000000000000000e+03 2.023000000000000000e+03 5.338000000000000078e+00 6.120000000000000107e+00
8.000000000000000000e+03 2.113000000000000000e+03 4.777000000000000135e+00 6.599999999999999645e+00
9.000000000000000000e+03 2.175000000000000000e+03 4.328999999999999737e+00 7.059999999999999609e+00
1.000000000000000000e+04 2.212000000000000000e+03 3.962000000000000188e+00 7.509999999999999787e+00
