# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.300000000000000000e+02 2.893999999999999773e+02 2.695000000000000000e+02 1.801000000000000101e-01
1.400000000000000000e+02 2.991000000000000227e+02 2.598999999999999773e+02 1.950999999999999956e-01
1.500000000000000000e+02 3.090000000000000000e+02 2.510000000000000000e+02 2.101999999999999980e-01
1.600000000000000000e+02 3.191000000000000227e+02 2.429000000000000057e+02 2.253000000000000003e-01
1.700000000000000000e+02 3.295000000000000000e+02 2.353000000000000114e+02 2.404000000000000026e-01
1.800000000000000000e+02 3.401000000000000227e+02 2.283000000000000114e+02 2.555000000000000049e-01
2.000000000000000000e+02 3.618999999999999773e+02 2.155999999999999943e+02 2.855000000000000315e-01
2.250000000000000000e+02 3.901000000000000227e+02 2.019000000000000057e+02 3.225000000000000089e-01
2.500000000000000000e+02 4.191000000000000227e+02 1.900999999999999943e+02 3.588000000000000078e-01
2.750000000000000000e+02 4.486000000000000227e+02 1.796999999999999886e+02 3.943000000000000393e-01
3.000000000000000000e+02 4.783999999999999773e+02 1.705999999999999943e+02 4.289000000000000035e-01
3.250000000000000000e+02 5.083000000000000114e+02 1.625999999999999943e+02 4.626000000000000112e-01
3.500000000000000000e+02 5.382999999999999545e+02 1.553000000000000114e+02 4.953000000000000180e-01
3.750000000000000000e+02 5.682999999999999545e+02 1.488000000000000114e+02 5.272000000000000020e-01
4.000000000000000000e+02 5.981000000000000227e+02 1.428000000000000114e+02 5.581000000000000405e-01
4.500000000000000000e+02 6.572000000000000455e+02 1.325000000000000000e+02 6.175000000000000488e-01
5.000000000000000000e+02 7.155000000000000000e+02 1.237000000000000028e+02 6.737000000000000766e-01
5.500000000000000000e+02 7.727000000000000455e+02 1.160999999999999943e+02 7.271000000000000796e-01
6.000000000000000000e+02 8.287000000000000455e+02 1.095999999999999943e+02 7.778000000000000469e-01
6.500000000000000000e+02 8.837000000000000455e+02 1.037999999999999972e+02 8.263000000000000345e-01
7.000000000000000000e+02 9.375000000000000000e+02 9.864000000000000057e+01 8.726000000000000423e-01
8.000000000000000000e+02 1.042000000000000000e+03 8.993000000000000682e+01 9.595000000000000195e-01
9.000000000000000000e+02 1.142000000000000000e+03 8.279000000000000625e+01 1.040000000000000036e+00
1.000000000000000000e+03 1.239000000000000000e+03 7.681000000000000227e+01 1.120000000000000107e+00
1.100000000000000000e+03 1.332000000000000000e+03 7.173000000000000398e+01 1.189999999999999947e+00
1.200000000000000000e+03 1.422000000000000000e+03 6.734000000000000341e+01 1.250000000000000000e+00
1.300000000000000000e+03 1.509000000000000000e+03 6.352000000000000313e+01 1.320000000000000062e+00
1.400000000000000000e+03 1.593000000000000000e+03 6.014999999999999858e+01 1.379999999999999893e+00
1.500000000000000000e+03 1.675000000000000000e+03 5.715999999999999659e+01 1.429999999999999938e+00
1.600000000000000000e+03 1.754000000000000000e+03 5.447999999999999687e+01 1.489999999999999991e+00
1.700000000000000000e+03 1.830000000000000000e+03 5.206000000000000227e+01 1.540000000000000036e+00
1.800000000000000000e+03 1.905000000000000000e+03 4.986999999999999744e+01 1.590000000000000080e+00
2.000000000000000000e+03 2.048000000000000000e+03 4.604999999999999716e+01 1.689999999999999947e+00
2.250000000000000000e+03 2.215000000000000000e+03 4.210000000000000142e+01 1.800000000000000044e+00
2.500000000000000000e+03 2.372000000000000000e+03 3.882999999999999829e+01 1.909999999999999920e+00
2.750000000000000000e+03 2.517000000000000000e+03 3.607000000000000028e+01 2.009999999999999787e+00
3.000000000000000000e+03 2.653000000000000000e+03 3.371000000000000085e+01 2.100000000000000089e+00
3.250000000000000000e+03 2.779000000000000000e+03 3.166000000000000014e+01 2.189999999999999947e+00
3.500000000000000000e+03 2.897000000000000000e+03 2.987000000000000099e+01 2.279999999999999805e+00
3.750000000000000000e+03 3.006000000000000000e+03 2.828999999999999915e+01 2.359999999999999876e+00
4.000000000000000000e+03 3.107000000000000000e+03 2.687999999999999901e+01 2.439999999999999947e+00
4.500000000000000000e+03 3.288000000000000000e+03 2.448000000000000043e+01 2.589999999999999858e+00
5.000000000000000000e+03 3.443000000000000000e+03 2.250000000000000000e+01 2.740000000000000213e+00
5.500000000000000000e+03 3.575000000000000000e+03 2.083999999999999986e+01 2.879999999999999893e+00
6.000000000000000000e+03 3.688000000000000000e+03 1.942999999999999972e+01 3.020000000000000018e+00
6.500000000000000000e+03 3.784000000000000000e+03 1.821000000000000085e+01 3.149999999999999911e+00
7.000000000000000000e+03 3.865000000000000000e+03 1.714999999999999858e+01 3.279999999999999805e+00
8.000000000000000000e+03 3.993000000000000000e+03 1.536999999999999922e+01 3.529999999999999805e+00
9.000000000000000000e+03 4.084000000000000000e+03 1.396000000000000085e+01 3.779999999999999805e+00
1.000000000000000000e+04 4.149000000000000000e+03 1.280000000000000071e+01 4.019999999999999574e+00
