# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
6.000000000000000000e+01 1.142000000000000028e+02 3.276999999999999886e+02 9.860000000000000708e-02
6.500000000000000000e+01 1.207000000000000028e+02 3.183000000000000114e+02 1.076000000000000012e-01
7.000000000000000000e+01 1.259000000000000057e+02 3.095000000000000000e+02 1.168000000000000010e-01
8.000000000000000000e+01 1.341999999999999886e+02 2.936000000000000227e+02 1.354000000000000203e-01
9.000000000000000000e+01 1.405999999999999943e+02 2.793999999999999773e+02 1.546000000000000152e-01
1.000000000000000000e+02 1.461999999999999886e+02 2.668000000000000114e+02 1.743000000000000105e-01
1.100000000000000000e+02 1.514000000000000057e+02 2.554000000000000057e+02 1.943000000000000005e-01
1.200000000000000000e+02 1.565000000000000000e+02 2.451999999999999886e+02 2.148000000000000187e-01
1.300000000000000000e+02 1.615999999999999943e+02 2.358000000000000114e+02 2.356000000000000039e-01
1.400000000000000000e+02 1.668000000000000114e+02 2.273000000000000114e+02 2.567000000000000393e-01
1.500000000000000000e+02 1.720000000000000000e+02 2.195000000000000000e+02 2.781000000000000139e-01
1.600000000000000000e+02 1.775000000000000000e+02 2.121999999999999886e+02 2.996000000000000330e-01
1.700000000000000000e+02 1.830999999999999943e+02 2.055999999999999943e+02 3.214000000000000190e-01
1.800000000000000000e+02 1.888000000000000114e+02 1.993000000000000114e+02 3.432000000000000051e-01
2.000000000000000000e+02 2.005999999999999943e+02 1.881999999999999886e+02 3.870999999999999996e-01
2.250000000000000000e+02 2.159000000000000057e+02 1.760999999999999943e+02 4.420000000000000040e-01
2.500000000000000000e+02 2.318000000000000114e+02 1.656999999999999886e+02 4.967000000000000304e-01
2.750000000000000000e+02 2.480999999999999943e+02 1.565999999999999943e+02 5.509000000000000563e-01
3.000000000000000000e+02 2.646000000000000227e+02 1.485999999999999943e+02 6.043000000000000593e-01
3.250000000000000000e+02 2.813000000000000114e+02 1.415000000000000000e+02 6.568000000000000504e-01
3.500000000000000000e+02 2.981999999999999886e+02 1.351999999999999886e+02 7.084000000000000297e-01
3.750000000000000000e+02 3.150000000000000000e+02 1.295000000000000000e+02 7.589000000000000190e-01
4.000000000000000000e+02 3.318999999999999773e+02 1.242999999999999972e+02 8.084000000000000075e-01
4.500000000000000000e+02 3.656000000000000227e+02 1.152000000000000028e+02 9.042000000000000037e-01
5.000000000000000000e+02 3.990000000000000000e+02 1.075000000000000000e+02 9.958000000000000185e-01
5.500000000000000000e+02 4.321000000000000227e+02 1.009000000000000057e+02 1.080000000000000071e+00
6.000000000000000000e+02 4.646999999999999886e+02 9.514000000000000057e+01 1.169999999999999929e+00
6.500000000000000000e+02 4.968000000000000114e+02 9.009000000000000341e+01 1.250000000000000000e+00
7.000000000000000000e+02 5.283999999999999773e+02 8.562000000000000455e+01 1.320000000000000062e+00
8.000000000000000000e+02 5.901000000000000227e+02 7.801999999999999602e+01 1.469999999999999973e+00
9.000000000000000000e+02 6.497999999999999545e+02 7.179000000000000625e+01 1.610000000000000098e+00
1.000000000000000000e+03 7.076000000000000227e+02 6.659000000000000341e+01 1.729999999999999982e+00
1.100000000000000000e+03 7.636000000000000227e+02 6.215999999999999659e+01 1.850000000000000089e+00
1.200000000000000000e+03 8.180000000000000000e+02 5.835000000000000142e+01 1.959999999999999964e+00
1.300000000000000000e+03 8.707000000000000455e+02 5.502000000000000313e+01 2.069999999999999840e+00
1.400000000000000000e+03 9.218999999999999773e+02 5.209000000000000341e+01 2.169999999999999929e+00
1.500000000000000000e+03 9.717000000000000455e+02 4.949000000000000199e+01 2.270000000000000018e+00
1.600000000000000000e+03 1.020000000000000000e+03 4.715999999999999659e+01 2.359999999999999876e+00
1.700000000000000000e+03 1.067000000000000000e+03 4.506000000000000227e+01 2.450000000000000178e+00
1.800000000000000000e+03 1.113000000000000000e+03 4.315999999999999659e+01 2.529999999999999805e+00
2.000000000000000000e+03 1.202000000000000000e+03 3.984000000000000341e+01 2.700000000000000178e+00
2.250000000000000000e+03 1.307000000000000000e+03 3.640999999999999659e+01 2.890000000000000124e+00
2.500000000000000000e+03 1.406000000000000000e+03 3.357000000000000028e+01 3.060000000000000053e+00
2.750000000000000000e+03 1.499000000000000000e+03 3.117999999999999972e+01 3.229999999999999982e+00
3.000000000000000000e+03 1.588000000000000000e+03 2.912999999999999901e+01 3.379999999999999893e+00
3.250000000000000000e+03 1.671000000000000000e+03 2.735999999999999943e+01 3.529999999999999805e+00
3.500000000000000000e+03 1.751000000000000000e+03 2.580999999999999872e+01 3.669999999999999929e+00
3.750000000000000000e+03 1.827000000000000000e+03 2.444000000000000128e+01 3.810000000000000053e+00
4.000000000000000000e+03 1.899000000000000000e+03 2.321999999999999886e+01 3.939999999999999947e+00
4.500000000000000000e+03 2.034000000000000000e+03 2.114000000000000057e+01 4.190000000000000391e+00
5.000000000000000000e+03 2.158000000000000000e+03 1.942999999999999972e+01 4.419999999999999929e+00
5.500000000000000000e+03 2.273000000000000000e+03 1.798999999999999844e+01 4.650000000000000355e+00
6.000000000000000000e+03 2.381000000000000000e+03 1.676999999999999957e+01 4.860000000000000320e+00
6.500000000000000000e+03 2.482000000000000000e+03 1.572000000000000064e+01 5.059999999999999609e+00
7.000000000000000000e+03 2.578000000000000000e+03 1.480000000000000071e+01 5.259999999999999787e+00
8.000000000000000000e+03 2.757000000000000000e+03 1.325999999999999979e+01 5.629999999999999893e+00
9.000000000000000000e+03 2.917000000000000000e+03 1.203999999999999915e+01 5.980000000000000426e+00
1.000000000000000000e+04 3.059000000000000000e+03 1.103999999999999915e+01 6.309999999999999609e+00
