# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.500000000000000000e+00 2.632999999999999829e+01 2.525999999999999801e+00 5.980000000000000593e-02
3.750000000000000000e+00 2.714000000000000057e+01 2.443000000000000060e+00 6.420000000000000706e-02
4.000000000000000000e+00 2.792999999999999972e+01 2.366000000000000103e+00 6.850000000000000533e-02
4.500000000000000000e+00 2.942999999999999972e+01 2.229000000000000092e+00 7.720000000000000473e-02
5.000000000000000000e+00 3.085000000000000142e+01 2.109999999999999876e+00 8.580000000000000127e-02
5.500000000000000000e+00 3.220000000000000284e+01 2.004999999999999893e+00 9.439999999999999780e-02
6.000000000000000000e+00 3.350000000000000000e+01 1.911999999999999922e+00 1.029000000000000054e-01
6.500000000000000000e+00 3.475999999999999801e+01 1.828999999999999959e+00 1.113999999999999990e-01
7.000000000000000000e+00 3.596999999999999886e+01 1.754000000000000004e+00 1.198000000000000037e-01
8.000000000000000000e+00 3.831000000000000227e+01 1.622999999999999998e+00 1.363999999999999935e-01
9.000000000000000000e+00 4.053999999999999915e+01 1.514000000000000012e+00 1.526000000000000134e-01
1.000000000000000000e+01 4.267000000000000171e+01 1.421000000000000041e+00 1.685999999999999999e-01
1.100000000000000000e+01 4.471000000000000085e+01 1.340000000000000080e+00 1.842000000000000026e-01
1.200000000000000000e+01 4.665999999999999659e+01 1.268999999999999906e+00 1.995999999999999996e-01
1.300000000000000000e+01 4.853999999999999915e+01 1.205999999999999961e+00 2.147000000000000020e-01
1.400000000000000000e+01 5.034000000000000341e+01 1.151000000000000023e+00 2.295000000000000095e-01
1.500000000000000000e+01 5.207000000000000028e+01 1.100000000000000089e+00 2.440000000000000224e-01
1.600000000000000000e+01 5.372999999999999687e+01 1.054999999999999938e+00 2.583000000000000296e-01
1.700000000000000000e+01 5.532999999999999829e+01 1.014000000000000012e+00 2.724000000000000310e-01
1.800000000000000000e+01 5.685999999999999943e+01 9.758000000000000007e-01 2.862999999999999989e-01
2.000000000000000000e+01 5.975000000000000000e+01 9.092000000000000082e-01 3.134000000000000119e-01
2.250000000000000000e+01 6.307000000000000028e+01 8.391999999999999460e-01 3.462999999999999967e-01
2.500000000000000000e+01 6.607999999999999829e+01 7.803999999999999826e-01 3.782000000000000361e-01
2.750000000000000000e+01 6.881999999999999318e+01 7.301999999999999602e-01 4.092999999999999972e-01
3.000000000000000000e+01 7.131999999999999318e+01 6.867999999999999661e-01 4.397000000000000353e-01
3.250000000000000000e+01 7.359000000000000341e+01 6.489000000000000323e-01 4.694000000000000394e-01
3.500000000000000000e+01 7.565999999999999659e+01 6.152999999999999581e-01 4.984999999999999987e-01
3.750000000000000000e+01 7.754999999999999716e+01 5.855000000000000204e-01 5.271000000000000130e-01
4.000000000000000000e+01 7.926000000000000512e+01 5.586999999999999744e-01 5.553000000000000158e-01
4.500000000000000000e+01 8.223000000000000398e+01 5.125999999999999446e-01 6.107000000000000206e-01
5.000000000000000000e+01 8.467000000000000171e+01 4.742000000000000104e-01 6.648000000000000576e-01
5.500000000000000000e+01 8.662999999999999545e+01 4.418000000000000260e-01 7.180000000000000826e-01
6.000000000000000000e+01 8.820000000000000284e+01 4.138999999999999901e-01 7.706000000000000627e-01
6.500000000000000000e+01 8.942000000000000171e+01 3.896000000000000019e-01 8.225999999999999979e-01
7.000000000000000000e+01 9.034000000000000341e+01 3.683000000000000163e-01 8.744000000000000661e-01
8.000000000000000000e+01 9.142000000000000171e+01 3.326000000000000068e-01 9.774000000000000465e-01
9.000000000000000000e+01 9.170999999999999375e+01 3.037000000000000255e-01 1.080000000000000071e+00
1.000000000000000000e+02 9.142000000000000171e+01 2.798999999999999821e-01 1.179999999999999938e+00
1.100000000000000000e+02 9.068999999999999773e+01 2.597999999999999754e-01 1.290000000000000036e+00
1.200000000000000000e+02 8.965000000000000568e+01 2.426999999999999991e-01 1.389999999999999902e+00
1.300000000000000000e+02 8.839000000000000057e+01 2.278000000000000025e-01 1.500000000000000000e+00
1.400000000000000000e+02 8.698999999999999488e+01 2.149000000000000077e-01 1.610000000000000098e+00
1.500000000000000000e+02 8.548999999999999488e+01 2.033999999999999975e-01 1.719999999999999973e+00
1.600000000000000000e+02 8.395000000000000284e+01 1.932000000000000106e-01 1.840000000000000080e+00
1.700000000000000000e+02 8.237999999999999545e+01 1.839999999999999969e-01 1.949999999999999956e+00
1.800000000000000000e+02 8.081000000000000227e+01 1.758000000000000118e-01 2.069999999999999840e+00
2.000000000000000000e+02 7.775000000000000000e+01 1.615000000000000047e-01 2.319999999999999840e+00
2.250000000000000000e+02 7.410999999999999943e+01 1.468000000000000138e-01 2.640000000000000124e+00
2.500000000000000000e+02 7.076000000000000512e+01 1.346999999999999864e-01 2.970000000000000195e+00
2.750000000000000000e+02 6.770000000000000284e+01 1.247000000000000053e-01 3.330000000000000071e+00
3.000000000000000000e+02 6.492000000000000171e+01 1.160999999999999949e-01 3.700000000000000178e+00
3.250000000000000000e+02 6.239999999999999858e+01 1.087000000000000050e-01 4.080000000000000071e+00
3.500000000000000000e+02 6.010000000000000142e+01 1.021999999999999992e-01 4.480000000000000426e+00
3.750000000000000000e+02 5.800999999999999801e+01 9.656000000000000694e-02 4.900000000000000355e+00
4.000000000000000000e+02 5.610999999999999943e+01 9.153000000000000025e-02 5.320000000000000284e+00
4.500000000000000000e+02 5.277000000000000313e+01 8.298999999999999433e-02 6.230000000000000426e+00
5.000000000000000000e+02 4.996000000000000085e+01 7.599999999999999811e-02 7.179999999999999716e+00
5.500000000000000000e+02 4.759000000000000341e+01 7.016999999999999627e-02 8.189999999999999503e+00
6.000000000000000000e+02 4.560000000000000142e+01 6.522999999999999632e-02 9.250000000000000000e+00
6.500000000000000000e+02 4.392999999999999972e+01 6.097000000000000336e-02 1.034999999999999964e+01
7.000000000000000000e+02 4.254999999999999716e+01 5.727999999999999758e-02 1.149000000000000021e+01
8.000000000000000000e+02 4.054999999999999716e+01 5.115000000000000102e-02 1.385999999999999943e+01
9.000000000000000000e+02 3.939999999999999858e+01 4.628000000000000169e-02 1.632999999999999829e+01
1.000000000000000000e+03 3.893999999999999773e+01 4.231000000000000039e-02 1.885000000000000142e+01
1.100000000000000000e+03 3.934000000000000341e+01 3.899999999999999994e-02 2.137000000000000099e+01
1.200000000000000000e+03 3.972999999999999687e+01 3.620000000000000301e-02 2.387000000000000099e+01
1.300000000000000000e+03 3.989000000000000057e+01 3.379999999999999671e-02 2.635999999999999943e+01
1.400000000000000000e+03 3.988000000000000256e+01 3.171000000000000207e-02 2.883999999999999986e+01
1.500000000000000000e+03 3.963000000000000256e+01 2.988000000000000031e-02 3.132999999999999829e+01
1.600000000000000000e+03 3.913000000000000256e+01 2.826999999999999999e-02 3.384000000000000341e+01
1.700000000000000000e+03 3.842999999999999972e+01 2.682000000000000009e-02 3.639999999999999858e+01
1.800000000000000000e+03 3.760000000000000142e+01 2.553000000000000061e-02 3.900000000000000000e+01
2.000000000000000000e+03 3.571999999999999886e+01 2.330000000000000127e-02 4.442000000000000171e+01
2.250000000000000000e+03 3.332999999999999829e+01 2.103999999999999967e-02 5.160999999999999943e+01
2.500000000000000000e+03 3.112000000000000099e+01 1.919999999999999832e-02 5.932000000000000028e+01
2.750000000000000000e+03 2.914999999999999858e+01 1.767000000000000168e-02 6.756000000000000227e+01
3.000000000000000000e+03 2.742000000000000171e+01 1.636999999999999914e-02 7.634999999999999432e+01
3.250000000000000000e+03 2.589999999999999858e+01 1.527000000000000059e-02 8.567000000000000171e+01
3.500000000000000000e+03 2.455000000000000071e+01 1.430999999999999980e-02 9.553000000000000114e+01
3.750000000000000000e+03 2.335000000000000142e+01 1.346999999999999933e-02 1.059099999999999966e+02
4.000000000000000000e+03 2.226999999999999957e+01 1.272000000000000040e-02 1.168100000000000023e+02
4.500000000000000000e+03 2.041000000000000014e+01 1.146999999999999929e-02 1.401299999999999955e+02
5.000000000000000000e+03 1.887000000000000099e+01 1.044999999999999922e-02 1.654699999999999989e+02
5.500000000000000000e+03 1.757000000000000028e+01 9.610999999999999752e-03 1.927899999999999920e+02
6.000000000000000000e+03 1.646000000000000085e+01 8.899999999999999925e-03 2.220399999999999920e+02
6.500000000000000000e+03 1.549000000000000021e+01 8.290999999999999759e-03 2.531999999999999886e+02
7.000000000000000000e+03 1.464000000000000057e+01 7.764000000000000068e-03 2.862400000000000091e+02
8.000000000000000000e+03 1.322000000000000064e+01 6.897000000000000353e-03 3.577900000000000205e+02
9.000000000000000000e+03 1.207000000000000028e+01 6.211000000000000375e-03 4.365899999999999750e+02
1.000000000000000000e+04 1.113000000000000078e+01 5.655000000000000304e-03 5.224800000000000182e+02
