# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.250000000000000000e+01 1.180999999999999943e+02 2.278000000000000000e+03 2.299999999999999961e-02
3.500000000000000000e+01 1.225999999999999943e+02 2.335000000000000000e+03 2.400000000000000050e-02
3.750000000000000000e+01 1.269000000000000057e+02 2.387000000000000000e+03 2.490000000000000199e-02
4.000000000000000000e+01 1.310000000000000000e+02 2.437000000000000000e+03 2.580000000000000002e-02
4.500000000000000000e+01 1.390000000000000000e+02 2.527000000000000000e+03 2.760000000000000300e-02
5.000000000000000000e+01 1.465000000000000000e+02 2.608000000000000000e+03 2.930000000000000313e-02
5.500000000000000000e+01 1.536999999999999886e+02 2.681000000000000000e+03 3.099999999999999978e-02
6.000000000000000000e+01 1.605000000000000000e+02 2.747000000000000000e+03 3.260000000000000397e-02
6.500000000000000000e+01 1.670999999999999943e+02 2.808000000000000000e+03 3.420000000000000123e-02
7.000000000000000000e+01 1.734000000000000057e+02 2.864000000000000000e+03 3.570000000000000256e-02
8.000000000000000000e+01 1.854000000000000057e+02 2.963000000000000000e+03 3.870000000000000523e-02
9.000000000000000000e+01 1.965999999999999943e+02 3.048000000000000000e+03 4.160000000000000503e-02
1.000000000000000000e+02 2.071999999999999886e+02 3.123000000000000000e+03 4.450000000000000483e-02
1.100000000000000000e+02 2.174000000000000057e+02 3.188000000000000000e+03 4.719999999999999890e-02
1.200000000000000000e+02 2.270000000000000000e+02 3.247000000000000000e+03 5.000000000000000278e-02
1.300000000000000000e+02 2.363000000000000114e+02 3.299000000000000000e+03 5.260000000000000092e-02
1.400000000000000000e+02 2.451999999999999886e+02 3.346000000000000000e+03 5.520000000000000601e-02
1.500000000000000000e+02 2.539000000000000057e+02 3.389000000000000000e+03 5.780000000000000415e-02
1.600000000000000000e+02 2.621999999999999886e+02 3.427000000000000000e+03 6.040000000000000230e-02
1.700000000000000000e+02 2.703000000000000114e+02 3.462000000000000000e+03 6.289999999999999758e-02
1.800000000000000000e+02 2.781000000000000227e+02 3.494000000000000000e+03 6.539999999999999980e-02
2.000000000000000000e+02 2.931999999999999886e+02 3.550000000000000000e+03 7.040000000000000424e-02
2.250000000000000000e+02 3.110000000000000000e+02 3.607000000000000000e+03 7.640000000000000957e-02
2.500000000000000000e+02 3.278000000000000114e+02 3.653000000000000000e+03 8.240000000000000102e-02
2.750000000000000000e+02 3.438000000000000114e+02 3.691000000000000000e+03 8.830000000000000349e-02
3.000000000000000000e+02 3.591000000000000227e+02 3.722000000000000000e+03 9.410000000000000309e-02
3.250000000000000000e+02 3.738000000000000114e+02 3.747000000000000000e+03 9.990000000000000269e-02
3.500000000000000000e+02 3.878999999999999773e+02 3.768000000000000000e+03 1.055999999999999994e-01
3.750000000000000000e+02 4.016000000000000227e+02 3.784000000000000000e+03 1.112000000000000072e-01
4.000000000000000000e+02 4.146999999999999886e+02 3.797000000000000000e+03 1.169000000000000039e-01
4.500000000000000000e+02 4.398999999999999773e+02 3.814000000000000000e+03 1.281000000000000194e-01
5.000000000000000000e+02 4.838999999999999773e+02 3.822000000000000000e+03 1.392000000000000182e-01
5.500000000000000000e+02 5.246000000000000227e+02 3.824000000000000000e+03 1.501000000000000112e-01
6.000000000000000000e+02 5.560000000000000000e+02 3.820000000000000000e+03 1.611000000000000210e-01
6.500000000000000000e+02 5.810000000000000000e+02 3.813000000000000000e+03 1.718999999999999972e-01
7.000000000000000000e+02 6.015000000000000000e+02 3.802000000000000000e+03 1.827000000000000013e-01
8.000000000000000000e+02 6.336000000000000227e+02 3.773000000000000000e+03 2.043999999999999984e-01
9.000000000000000000e+02 6.591000000000000227e+02 3.738000000000000000e+03 2.261000000000000232e-01
1.000000000000000000e+03 6.812999999999999545e+02 3.698000000000000000e+03 2.479000000000000092e-01
1.100000000000000000e+03 7.021000000000000227e+02 3.656000000000000000e+03 2.698000000000000398e-01
1.200000000000000000e+03 7.223999999999999773e+02 3.613000000000000000e+03 2.918999999999999928e-01
1.300000000000000000e+03 7.428999999999999773e+02 3.569000000000000000e+03 3.140999999999999903e-01
1.400000000000000000e+03 7.637000000000000455e+02 3.524000000000000000e+03 3.364000000000000323e-01
1.500000000000000000e+03 7.850000000000000000e+02 3.480000000000000000e+03 3.588999999999999968e-01
1.600000000000000000e+03 8.067000000000000455e+02 3.436000000000000000e+03 3.815000000000000058e-01
1.700000000000000000e+03 8.287999999999999545e+02 3.393000000000000000e+03 4.042000000000000037e-01
1.800000000000000000e+03 8.513999999999999773e+02 3.350000000000000000e+03 4.271000000000000352e-01
2.000000000000000000e+03 8.972999999999999545e+02 3.267000000000000000e+03 4.732000000000000095e-01
2.250000000000000000e+03 9.557000000000000455e+02 3.169000000000000000e+03 5.313999999999999835e-01
2.500000000000000000e+03 1.014000000000000000e+03 3.076000000000000000e+03 5.902000000000000579e-01
2.750000000000000000e+03 1.072000000000000000e+03 2.989000000000000000e+03 6.495000000000000773e-01
3.000000000000000000e+03 1.128000000000000000e+03 2.906000000000000000e+03 7.093000000000000416e-01
3.250000000000000000e+03 1.183000000000000000e+03 2.829000000000000000e+03 7.695000000000000728e-01
3.500000000000000000e+03 1.237000000000000000e+03 2.756000000000000000e+03 8.300000000000000711e-01
3.750000000000000000e+03 1.288000000000000000e+03 2.688000000000000000e+03 8.909000000000000252e-01
4.000000000000000000e+03 1.337000000000000000e+03 2.623000000000000000e+03 9.521000000000000574e-01
4.500000000000000000e+03 1.429000000000000000e+03 2.504000000000000000e+03 1.080000000000000071e+00
5.000000000000000000e+03 1.512000000000000000e+03 2.396000000000000000e+03 1.199999999999999956e+00
5.500000000000000000e+03 1.588000000000000000e+03 2.299000000000000000e+03 1.320000000000000062e+00
6.000000000000000000e+03 1.658000000000000000e+03 2.211000000000000000e+03 1.449999999999999956e+00
6.500000000000000000e+03 1.720000000000000000e+03 2.131000000000000000e+03 1.580000000000000071e+00
7.000000000000000000e+03 1.778000000000000000e+03 2.057000000000000000e+03 1.699999999999999956e+00
8.000000000000000000e+03 1.879000000000000000e+03 1.926000000000000000e+03 1.959999999999999964e+00
9.000000000000000000e+03 1.965000000000000000e+03 1.813000000000000000e+03 2.220000000000000195e+00
1.000000000000000000e+04 2.041000000000000000e+03 1.715000000000000000e+03 2.479999999999999982e+00
