# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.000000000000000000e+00 1.181000000000000050e+01 3.221000000000000227e+02 8.899999999999999925e-03
3.250000000000000000e+00 1.228999999999999915e+01 3.258999999999999773e+02 9.400000000000000369e-03
3.500000000000000000e+00 1.275999999999999979e+01 3.291999999999999886e+02 9.900000000000000813e-03
3.750000000000000000e+00 1.321000000000000085e+01 3.321000000000000227e+02 1.050000000000000065e-02
4.000000000000000000e+00 1.364000000000000057e+01 3.346000000000000227e+02 1.100000000000000110e-02
4.500000000000000000e+00 1.447000000000000064e+01 3.388000000000000114e+02 1.210000000000000138e-02
5.000000000000000000e+00 1.525000000000000000e+01 3.421000000000000227e+02 1.310000000000000053e-02
5.500000000000000000e+00 1.599000000000000021e+01 3.446000000000000227e+02 1.420000000000000082e-02
6.000000000000000000e+00 1.671000000000000085e+01 3.465000000000000000e+02 1.519999999999999997e-02
6.500000000000000000e+00 1.739000000000000057e+01 3.478999999999999773e+02 1.630000000000000199e-02
7.000000000000000000e+00 1.803999999999999915e+01 3.488000000000000114e+02 1.729999999999999941e-02
8.000000000000000000e+00 1.928999999999999915e+01 3.498999999999999773e+02 1.940000000000000058e-02
9.000000000000000000e+00 2.046000000000000085e+01 3.500000000000000000e+02 2.150000000000000175e-02
1.000000000000000000e+01 2.157000000000000028e+01 3.493000000000000114e+02 2.359999999999999945e-02
1.100000000000000000e+01 2.262000000000000099e+01 3.481999999999999886e+02 2.570000000000000062e-02
1.200000000000000000e+01 2.362999999999999901e+01 3.466999999999999886e+02 2.780000000000000179e-02
1.300000000000000000e+01 2.460000000000000142e+01 3.448000000000000114e+02 2.990000000000000296e-02
1.400000000000000000e+01 2.553000000000000114e+01 3.428000000000000114e+02 3.200000000000000067e-02
1.500000000000000000e+01 2.642000000000000171e+01 3.406000000000000227e+02 3.420000000000000123e-02
1.600000000000000000e+01 2.728999999999999915e+01 3.383000000000000114e+02 3.629999999999999893e-02
1.700000000000000000e+01 2.812999999999999901e+01 3.358999999999999773e+02 3.849999999999999950e-02
1.800000000000000000e+01 2.894999999999999929e+01 3.333999999999999773e+02 4.070000000000000007e-02
2.000000000000000000e+01 3.051000000000000156e+01 3.283999999999999773e+02 4.520000000000000406e-02
2.250000000000000000e+01 3.236999999999999744e+01 3.220000000000000000e+02 5.080000000000000487e-02
2.500000000000000000e+01 3.411999999999999744e+01 3.156000000000000227e+02 5.660000000000000447e-02
2.750000000000000000e+01 3.578999999999999915e+01 3.093999999999999773e+02 6.240000000000000407e-02
3.000000000000000000e+01 3.738000000000000256e+01 3.033999999999999773e+02 6.840000000000000246e-02
3.250000000000000000e+01 3.890999999999999659e+01 2.975000000000000000e+02 7.440000000000000779e-02
3.500000000000000000e+01 4.038000000000000256e+01 2.918000000000000114e+02 8.060000000000000497e-02
3.750000000000000000e+01 4.179999999999999716e+01 2.863000000000000114e+02 8.680000000000000215e-02
4.000000000000000000e+01 4.317000000000000171e+01 2.811000000000000227e+02 9.310000000000000220e-02
4.500000000000000000e+01 4.579999999999999716e+01 2.711000000000000227e+02 1.060999999999999999e-01
5.000000000000000000e+01 4.965999999999999659e+01 2.618999999999999773e+02 1.194000000000000061e-01
5.500000000000000000e+01 5.443999999999999773e+01 2.534000000000000057e+02 1.329000000000000181e-01
6.000000000000000000e+01 5.811999999999999744e+01 2.455000000000000000e+02 1.466999999999999971e-01
6.500000000000000000e+01 6.102000000000000313e+01 2.380999999999999943e+02 1.607000000000000095e-01
7.000000000000000000e+01 6.338000000000000256e+01 2.311999999999999886e+02 1.748999999999999999e-01
8.000000000000000000e+01 6.707999999999999829e+01 2.188000000000000114e+02 2.042000000000000204e-01
9.000000000000000000e+01 7.004999999999999716e+01 2.078000000000000114e+02 2.346000000000000030e-01
1.000000000000000000e+02 7.270999999999999375e+01 1.980999999999999943e+02 2.659000000000000252e-01
1.100000000000000000e+02 7.526999999999999602e+01 1.894000000000000057e+02 2.981000000000000316e-01
1.200000000000000000e+02 7.784999999999999432e+01 1.815000000000000000e+02 3.311999999999999944e-01
1.300000000000000000e+02 8.051000000000000512e+01 1.744000000000000057e+02 3.649000000000000021e-01
1.400000000000000000e+02 8.328000000000000114e+01 1.679000000000000057e+02 3.993000000000000438e-01
1.500000000000000000e+02 8.615000000000000568e+01 1.619000000000000057e+02 4.343000000000000194e-01
1.600000000000000000e+02 8.912999999999999545e+01 1.565000000000000000e+02 4.697000000000000064e-01
1.700000000000000000e+02 9.221999999999999886e+01 1.514000000000000057e+02 5.056000000000000494e-01
1.800000000000000000e+02 9.540000000000000568e+01 1.466999999999999886e+02 5.418000000000000593e-01
2.000000000000000000e+02 1.020000000000000000e+02 1.383000000000000114e+02 6.149000000000000021e-01
2.250000000000000000e+02 1.107000000000000028e+02 1.291999999999999886e+02 7.072000000000000508e-01
2.500000000000000000e+02 1.195999999999999943e+02 1.214000000000000057e+02 7.997000000000000774e-01
2.750000000000000000e+02 1.288000000000000114e+02 1.147000000000000028e+02 8.919000000000000261e-01
3.000000000000000000e+02 1.380999999999999943e+02 1.087000000000000028e+02 9.834000000000000519e-01
3.250000000000000000e+02 1.474000000000000057e+02 1.034000000000000057e+02 1.070000000000000062e+00
3.500000000000000000e+02 1.568000000000000114e+02 9.870000000000000284e+01 1.159999999999999920e+00
3.750000000000000000e+02 1.660999999999999943e+02 9.445000000000000284e+01 1.250000000000000000e+00
4.000000000000000000e+02 1.755000000000000000e+02 9.059000000000000341e+01 1.340000000000000080e+00
4.500000000000000000e+02 1.939000000000000057e+02 8.387000000000000455e+01 1.510000000000000009e+00
5.000000000000000000e+02 2.120000000000000000e+02 7.820000000000000284e+01 1.669999999999999929e+00
5.500000000000000000e+02 2.298000000000000114e+02 7.332999999999999829e+01 1.820000000000000062e+00
6.000000000000000000e+02 2.471999999999999886e+02 6.909999999999999432e+01 1.969999999999999973e+00
6.500000000000000000e+02 2.643000000000000114e+02 6.539000000000000057e+01 2.120000000000000107e+00
7.000000000000000000e+02 2.810000000000000000e+02 6.210999999999999943e+01 2.259999999999999787e+00
8.000000000000000000e+02 3.135000000000000000e+02 5.653000000000000114e+01 2.520000000000000018e+00
9.000000000000000000e+02 3.450000000000000000e+02 5.197999999999999687e+01 2.770000000000000018e+00
1.000000000000000000e+03 3.756000000000000227e+02 4.817000000000000171e+01 3.000000000000000000e+00
1.100000000000000000e+03 4.053999999999999773e+02 4.493999999999999773e+01 3.220000000000000195e+00
1.200000000000000000e+03 4.346000000000000227e+02 4.215999999999999659e+01 3.430000000000000160e+00
1.300000000000000000e+03 4.631999999999999886e+02 3.972999999999999687e+01 3.620000000000000107e+00
1.400000000000000000e+03 4.913999999999999773e+02 3.760000000000000142e+01 3.810000000000000053e+00
1.500000000000000000e+03 5.192000000000000455e+02 3.571000000000000085e+01 3.990000000000000213e+00
1.600000000000000000e+03 5.467000000000000455e+02 3.400999999999999801e+01 4.160000000000000142e+00
1.700000000000000000e+03 5.737999999999999545e+02 3.249000000000000199e+01 4.330000000000000071e+00
1.800000000000000000e+03 6.007000000000000455e+02 3.110999999999999943e+01 4.480000000000000426e+00
2.000000000000000000e+03 6.537000000000000455e+02 2.869999999999999929e+01 4.780000000000000249e+00
2.250000000000000000e+03 7.187000000000000455e+02 2.621000000000000085e+01 5.120000000000000107e+00
2.500000000000000000e+03 7.822000000000000455e+02 2.416000000000000014e+01 5.440000000000000391e+00
2.750000000000000000e+03 8.443999999999999773e+02 2.242999999999999972e+01 5.730000000000000426e+00
3.000000000000000000e+03 9.051000000000000227e+02 2.094999999999999929e+01 6.009999999999999787e+00
3.250000000000000000e+03 9.643999999999999773e+02 1.966000000000000014e+01 6.269999999999999574e+00
3.500000000000000000e+03 1.022000000000000000e+03 1.853999999999999915e+01 6.509999999999999787e+00
3.750000000000000000e+03 1.079000000000000000e+03 1.755000000000000071e+01 6.740000000000000213e+00
4.000000000000000000e+03 1.134000000000000000e+03 1.667000000000000171e+01 6.959999999999999964e+00
4.500000000000000000e+03 1.240000000000000000e+03 1.516999999999999993e+01 7.370000000000000107e+00
5.000000000000000000e+03 1.342000000000000000e+03 1.393999999999999950e+01 7.750000000000000000e+00
5.500000000000000000e+03 1.440000000000000000e+03 1.290000000000000036e+01 8.109999999999999432e+00
6.000000000000000000e+03 1.535000000000000000e+03 1.201999999999999957e+01 8.439999999999999503e+00
6.500000000000000000e+03 1.627000000000000000e+03 1.125999999999999979e+01 8.750000000000000000e+00
7.000000000000000000e+03 1.717000000000000000e+03 1.059999999999999964e+01 9.050000000000000711e+00
8.000000000000000000e+03 1.888000000000000000e+03 9.500000000000000000e+00 9.599999999999999645e+00
9.000000000000000000e+03 2.048000000000000000e+03 8.619999999999999218e+00 1.009999999999999964e+01
1.000000000000000000e+04 2.192000000000000000e+03 7.900000000000000355e+00 1.057000000000000028e+01
