# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
5.500000000000000000e+00 6.192999999999999972e+01 1.383000000000000000e+03 7.500000000000000590e-03
6.000000000000000000e+00 6.468000000000000682e+01 1.440000000000000000e+03 7.700000000000000247e-03
6.500000000000000000e+00 6.731999999999999318e+01 1.494000000000000000e+03 8.000000000000000167e-03
7.000000000000000000e+00 6.987000000000000455e+01 1.545000000000000000e+03 8.300000000000000086e-03
8.000000000000000000e+00 7.468999999999999773e+01 1.641000000000000000e+03 8.800000000000000530e-03
9.000000000000000000e+00 7.921999999999999886e+01 1.728000000000000000e+03 9.300000000000000974e-03
1.000000000000000000e+01 8.351000000000000512e+01 1.809000000000000000e+03 9.799999999999999684e-03
1.100000000000000000e+01 8.757999999999999829e+01 1.884000000000000000e+03 1.030000000000000013e-02
1.200000000000000000e+01 9.148000000000000398e+01 1.954000000000000000e+03 1.070000000000000118e-02
1.300000000000000000e+01 9.521999999999999886e+01 2.020000000000000000e+03 1.110000000000000049e-02
1.400000000000000000e+01 9.881000000000000227e+01 2.081000000000000000e+03 1.149999999999999981e-02
1.500000000000000000e+01 1.022999999999999972e+02 2.140000000000000000e+03 1.190000000000000085e-02
1.600000000000000000e+01 1.055999999999999943e+02 2.195000000000000000e+03 1.230000000000000017e-02
1.700000000000000000e+01 1.089000000000000057e+02 2.248000000000000000e+03 1.270000000000000122e-02
1.800000000000000000e+01 1.120000000000000000e+02 2.298000000000000000e+03 1.310000000000000053e-02
2.000000000000000000e+01 1.180999999999999943e+02 2.392000000000000000e+03 1.380000000000000150e-02
2.250000000000000000e+01 1.252999999999999972e+02 2.499000000000000000e+03 1.470000000000000126e-02
2.500000000000000000e+01 1.320000000000000000e+02 2.596000000000000000e+03 1.549999999999999989e-02
2.750000000000000000e+01 1.385000000000000000e+02 2.685000000000000000e+03 1.630000000000000199e-02
3.000000000000000000e+01 1.446999999999999886e+02 2.767000000000000000e+03 1.710000000000000062e-02
3.250000000000000000e+01 1.505999999999999943e+02 2.843000000000000000e+03 1.789999999999999925e-02
3.500000000000000000e+01 1.561999999999999886e+02 2.913000000000000000e+03 1.860000000000000195e-02
3.750000000000000000e+01 1.616999999999999886e+02 2.980000000000000000e+03 1.930000000000000118e-02
4.000000000000000000e+01 1.670000000000000000e+02 3.041000000000000000e+03 2.000000000000000042e-02
4.500000000000000000e+01 1.771999999999999886e+02 3.155000000000000000e+03 2.140000000000000235e-02
5.000000000000000000e+01 1.868000000000000114e+02 3.256000000000000000e+03 2.270000000000000143e-02
5.500000000000000000e+01 1.959000000000000057e+02 3.347000000000000000e+03 2.400000000000000050e-02
6.000000000000000000e+01 2.045999999999999943e+02 3.430000000000000000e+03 2.529999999999999957e-02
6.500000000000000000e+01 2.130000000000000000e+02 3.506000000000000000e+03 2.650000000000000272e-02
7.000000000000000000e+01 2.210000000000000000e+02 3.576000000000000000e+03 2.770000000000000240e-02
8.000000000000000000e+01 2.363000000000000114e+02 3.700000000000000000e+03 3.010000000000000175e-02
9.000000000000000000e+01 2.505999999999999943e+02 3.807000000000000000e+03 3.230000000000000232e-02
1.000000000000000000e+02 2.641999999999999886e+02 3.901000000000000000e+03 3.459999999999999881e-02
1.100000000000000000e+02 2.771000000000000227e+02 3.983000000000000000e+03 3.670000000000000345e-02
1.200000000000000000e+02 2.893999999999999773e+02 4.057000000000000000e+03 3.880000000000000115e-02
1.300000000000000000e+02 3.011999999999999886e+02 4.122000000000000000e+03 4.089999999999999886e-02
1.400000000000000000e+02 3.126000000000000227e+02 4.182000000000000000e+03 4.300000000000000350e-02
1.500000000000000000e+02 3.236000000000000227e+02 4.235000000000000000e+03 4.500000000000000527e-02
1.600000000000000000e+02 3.341999999999999886e+02 4.283000000000000000e+03 4.700000000000000011e-02
1.700000000000000000e+02 3.445000000000000000e+02 4.327000000000000000e+03 4.900000000000000189e-02
1.800000000000000000e+02 3.545000000000000000e+02 4.367000000000000000e+03 5.090000000000000080e-02
2.000000000000000000e+02 3.736999999999999886e+02 4.437000000000000000e+03 5.480000000000000149e-02
2.250000000000000000e+02 3.963000000000000114e+02 4.510000000000000000e+03 5.950000000000000427e-02
2.500000000000000000e+02 4.178000000000000114e+02 4.568000000000000000e+03 6.420000000000000706e-02
2.750000000000000000e+02 4.381999999999999886e+02 4.616000000000000000e+03 6.880000000000000004e-02
3.000000000000000000e+02 4.576999999999999886e+02 4.655000000000000000e+03 7.340000000000000691e-02
3.250000000000000000e+02 4.763999999999999773e+02 4.687000000000000000e+03 7.789999999999999702e-02
3.500000000000000000e+02 4.943999999999999773e+02 4.713000000000000000e+03 8.240000000000000102e-02
3.750000000000000000e+02 5.118000000000000114e+02 4.734000000000000000e+03 8.680000000000000215e-02
4.000000000000000000e+02 5.286000000000000227e+02 4.750000000000000000e+03 9.120000000000000329e-02
4.500000000000000000e+02 5.607000000000000455e+02 4.773000000000000000e+03 1.000000000000000056e-01
5.000000000000000000e+02 6.128999999999999773e+02 4.784000000000000000e+03 1.087000000000000050e-01
5.500000000000000000e+02 6.611000000000000227e+02 4.787000000000000000e+03 1.173000000000000015e-01
6.000000000000000000e+02 6.988999999999999773e+02 4.783000000000000000e+03 1.257999999999999952e-01
6.500000000000000000e+02 7.295000000000000000e+02 4.774000000000000000e+03 1.344000000000000195e-01
7.000000000000000000e+02 7.547999999999999545e+02 4.761000000000000000e+03 1.428999999999999992e-01
8.000000000000000000e+02 7.952000000000000455e+02 4.726000000000000000e+03 1.599000000000000143e-01
9.000000000000000000e+02 8.276000000000000227e+02 4.683000000000000000e+03 1.769000000000000017e-01
1.000000000000000000e+03 8.560000000000000000e+02 4.634000000000000000e+03 1.941000000000000225e-01
1.100000000000000000e+03 8.822999999999999545e+02 4.582000000000000000e+03 2.113000000000000156e-01
1.200000000000000000e+03 9.078999999999999773e+02 4.528000000000000000e+03 2.285999999999999976e-01
1.300000000000000000e+03 9.332000000000000455e+02 4.473000000000000000e+03 2.461000000000000132e-01
1.400000000000000000e+03 9.585000000000000000e+02 4.418000000000000000e+03 2.636000000000000010e-01
1.500000000000000000e+03 9.842000000000000455e+02 4.363000000000000000e+03 2.812999999999999945e-01
1.600000000000000000e+03 1.010000000000000000e+03 4.309000000000000000e+03 2.991000000000000325e-01
1.700000000000000000e+03 1.036000000000000000e+03 4.255000000000000000e+03 3.170000000000000040e-01
1.800000000000000000e+03 1.063000000000000000e+03 4.202000000000000000e+03 3.350000000000000200e-01
2.000000000000000000e+03 1.116000000000000000e+03 4.099000000000000000e+03 3.714000000000000079e-01
2.250000000000000000e+03 1.184000000000000000e+03 3.976000000000000000e+03 4.173000000000000043e-01
2.500000000000000000e+03 1.251000000000000000e+03 3.860000000000000000e+03 4.638000000000000456e-01
