# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.000000000000000000e+01 2.739999999999999858e+01 4.771000000000000227e+02 1.899999999999999953e-02
1.100000000000000000e+01 2.873999999999999844e+01 4.831999999999999886e+02 2.040000000000000147e-02
1.200000000000000000e+01 3.001000000000000156e+01 4.883000000000000114e+02 2.179999999999999993e-02
1.300000000000000000e+01 3.123999999999999844e+01 4.926999999999999886e+02 2.320000000000000187e-02
1.400000000000000000e+01 3.242000000000000171e+01 4.963000000000000114e+02 2.460000000000000034e-02
1.500000000000000000e+01 3.356000000000000227e+01 4.993999999999999773e+02 2.600000000000000228e-02
1.600000000000000000e+01 3.465999999999999659e+01 5.020000000000000000e+02 2.740000000000000074e-02
1.700000000000000000e+01 3.572999999999999687e+01 5.041000000000000227e+02 2.869999999999999982e-02
1.800000000000000000e+01 3.675999999999999801e+01 5.058999999999999773e+02 3.010000000000000175e-02
2.000000000000000000e+01 3.875000000000000000e+01 5.086000000000000227e+02 3.280000000000000276e-02
2.250000000000000000e+01 4.110000000000000142e+01 5.106000000000000227e+02 3.620000000000000301e-02
2.500000000000000000e+01 4.332999999999999829e+01 5.113999999999999773e+02 3.960000000000000325e-02
2.750000000000000000e+01 4.543999999999999773e+01 5.113999999999999773e+02 4.300000000000000350e-02
3.000000000000000000e+01 4.746000000000000085e+01 5.106999999999999886e+02 4.649999999999999967e-02
3.250000000000000000e+01 4.939999999999999858e+01 5.093999999999999773e+02 4.989999999999999991e-02
3.500000000000000000e+01 5.127000000000000313e+01 5.078000000000000114e+02 5.330000000000000016e-02
3.750000000000000000e+01 5.307000000000000028e+01 5.058000000000000114e+02 5.670000000000000040e-02
4.000000000000000000e+01 5.481000000000000227e+01 5.035000000000000000e+02 6.020000000000000351e-02
4.500000000000000000e+01 5.814000000000000057e+01 4.985000000000000000e+02 6.720000000000000973e-02
5.000000000000000000e+01 6.128000000000000114e+01 4.928999999999999773e+02 7.420000000000000207e-02
5.500000000000000000e+01 6.426999999999999602e+01 4.870000000000000000e+02 8.129999999999999727e-02
6.000000000000000000e+01 6.712999999999999545e+01 4.810000000000000000e+02 8.850000000000000921e-02
6.500000000000000000e+01 6.987999999999999545e+01 4.748999999999999773e+02 9.570000000000000728e-02
7.000000000000000000e+01 7.251999999999999602e+01 4.688000000000000114e+02 1.030000000000000082e-01
8.000000000000000000e+01 7.757999999999999829e+01 4.566999999999999886e+02 1.179000000000000048e-01
9.000000000000000000e+01 8.690999999999999659e+01 4.450000000000000000e+02 1.330000000000000071e-01
1.000000000000000000e+02 9.287999999999999545e+01 4.336999999999999886e+02 1.483000000000000151e-01
1.100000000000000000e+02 9.734000000000000341e+01 4.230000000000000000e+02 1.638000000000000012e-01
1.200000000000000000e+02 1.012000000000000028e+02 4.126999999999999886e+02 1.796000000000000096e-01
1.300000000000000000e+02 1.047999999999999972e+02 4.030000000000000000e+02 1.957000000000000128e-01
1.400000000000000000e+02 1.084000000000000057e+02 3.938000000000000114e+02 2.120000000000000218e-01
1.500000000000000000e+02 1.122000000000000028e+02 3.850000000000000000e+02 2.285000000000000087e-01
1.600000000000000000e+02 1.162000000000000028e+02 3.766000000000000227e+02 2.453000000000000180e-01
1.700000000000000000e+02 1.204000000000000057e+02 3.686000000000000227e+02 2.621999999999999886e-01
1.800000000000000000e+02 1.247000000000000028e+02 3.611000000000000227e+02 2.792999999999999927e-01
2.000000000000000000e+02 1.339000000000000057e+02 3.468999999999999773e+02 3.140000000000000013e-01
2.250000000000000000e+02 1.461999999999999886e+02 3.310000000000000000e+02 3.578999999999999959e-01
2.500000000000000000e+02 1.588000000000000114e+02 3.166999999999999886e+02 4.023000000000000465e-01
2.750000000000000000e+02 1.716999999999999886e+02 3.036999999999999886e+02 4.470000000000000084e-01
3.000000000000000000e+02 1.845000000000000000e+02 2.920000000000000000e+02 4.918000000000000149e-01
3.250000000000000000e+02 1.973000000000000114e+02 2.813000000000000114e+02 5.367000000000000659e-01
3.500000000000000000e+02 2.099000000000000057e+02 2.713999999999999773e+02 5.815000000000000169e-01
3.750000000000000000e+02 2.223000000000000114e+02 2.623999999999999773e+02 6.261999999999999789e-01
4.000000000000000000e+02 2.345000000000000000e+02 2.540000000000000000e+02 6.707000000000000739e-01
4.500000000000000000e+02 2.581999999999999886e+02 2.390999999999999943e+02 7.590999999999999970e-01
5.000000000000000000e+02 2.810000000000000000e+02 2.260000000000000000e+02 8.465000000000000302e-01
5.500000000000000000e+02 3.028999999999999773e+02 2.145999999999999943e+02 9.326000000000000956e-01
6.000000000000000000e+02 3.241000000000000227e+02 2.044000000000000057e+02 1.020000000000000018e+00
6.500000000000000000e+02 3.445000000000000000e+02 1.951999999999999886e+02 1.100000000000000089e+00
7.000000000000000000e+02 3.643000000000000114e+02 1.870000000000000000e+02 1.179999999999999938e+00
8.000000000000000000e+02 4.021000000000000227e+02 1.728000000000000114e+02 1.340000000000000080e+00
9.000000000000000000e+02 4.376000000000000227e+02 1.608000000000000114e+02 1.500000000000000000e+00
1.000000000000000000e+03 4.711000000000000227e+02 1.506999999999999886e+02 1.649999999999999911e+00
1.100000000000000000e+03 5.031000000000000227e+02 1.418000000000000114e+02 1.790000000000000036e+00
1.200000000000000000e+03 5.338999999999999773e+02 1.340999999999999943e+02 1.929999999999999938e+00
1.300000000000000000e+03 5.640000000000000000e+02 1.272999999999999972e+02 2.069999999999999840e+00
1.400000000000000000e+03 5.938999999999999773e+02 1.212999999999999972e+02 2.200000000000000178e+00
1.500000000000000000e+03 6.237999999999999545e+02 1.159000000000000057e+02 2.330000000000000071e+00
1.600000000000000000e+03 6.538999999999999773e+02 1.109000000000000057e+02 2.459999999999999964e+00
1.700000000000000000e+03 6.843999999999999773e+02 1.065000000000000000e+02 2.580000000000000071e+00
1.800000000000000000e+03 7.153999999999999773e+02 1.024000000000000057e+02 2.700000000000000178e+00
2.000000000000000000e+03 7.787000000000000455e+02 9.526000000000000512e+01 2.919999999999999929e+00
2.250000000000000000e+03 8.601000000000000227e+02 8.773999999999999488e+01 3.180000000000000160e+00
2.500000000000000000e+03 9.432000000000000455e+02 8.145000000000000284e+01 3.430000000000000160e+00
2.750000000000000000e+03 1.027000000000000000e+03 7.609000000000000341e+01 3.649999999999999911e+00
3.000000000000000000e+03 1.111000000000000000e+03 7.146999999999999886e+01 3.859999999999999876e+00
3.250000000000000000e+03 1.195000000000000000e+03 6.743000000000000682e+01 4.059999999999999609e+00
3.500000000000000000e+03 1.277000000000000000e+03 6.388000000000000256e+01 4.250000000000000000e+00
3.750000000000000000e+03 1.358000000000000000e+03 6.071000000000000085e+01 4.429999999999999716e+00
4.000000000000000000e+03 1.437000000000000000e+03 5.788000000000000256e+01 4.589999999999999858e+00
4.500000000000000000e+03 1.589000000000000000e+03 5.300999999999999801e+01 4.900000000000000355e+00
5.000000000000000000e+03 1.732000000000000000e+03 4.896999999999999886e+01 5.190000000000000391e+00
5.500000000000000000e+03 1.866000000000000000e+03 4.556000000000000227e+01 5.459999999999999964e+00
6.000000000000000000e+03 1.993000000000000000e+03 4.263000000000000256e+01 5.709999999999999964e+00
6.500000000000000000e+03 2.111000000000000000e+03 4.009000000000000341e+01 5.940000000000000391e+00
7.000000000000000000e+03 2.222000000000000000e+03 3.785999999999999943e+01 6.169999999999999929e+00
8.000000000000000000e+03 2.426000000000000000e+03 3.413000000000000256e+01 6.580000000000000071e+00
9.000000000000000000e+03 2.609000000000000000e+03 3.112999999999999901e+01 6.969999999999999751e+00
1.000000000000000000e+04 2.776000000000000000e+03 2.864999999999999858e+01 7.339999999999999858e+00
